Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942","$333,684","$324,081","$331,465","$380,660",,"$466,649","$474,784","$525,048","$535,713","$533,099","$514,219","$505,351","$505,941","$489,111","$529,998","$527,557","$585,846","$589,253"
2008,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966","$348,148","$339,021","$336,138","$341,265","$359,014","$372,809","$504,147","$531,903","$593,605","$611,416","$547,294","$770,797","$835,759","$933,512","$829,845","$929,996","$1,354,088","$1,483,226"
2008,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533","$5,005,259","$5,230,753","$5,613,955","$5,736,414","$5,581,310","$6,300,093","$6,365,905","$6,102,462","$5,903,440","$6,056,303","$6,495,740","$6,419,101","$6,153,561","$6,602,074","$7,660,837","$8,223,346","$9,047,943","$9,348,676"
2008,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545","$782,239","$999,961","$1,078,870",,"$1,192,826","$1,375,375","$1,571,840","$1,523,528","$1,429,626","$1,262,745","$1,194,256","$941,710","$994,578","$888,582","$885,105","$942,522","$1,117,316","$1,126,692"
2008,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913","$30,461,293","$29,477,371","$30,015,881","$32,442,881","$32,810,676","$35,191,276","$37,509,967","$37,853,359","$36,784,824","$38,454,224","$40,630,545","$38,687,619","$37,994,255","$41,127,081","$43,358,365","$47,365,879","$47,163,519","$48,927,796"
2008,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070","$288,458","$349,487","$370,563","$387,491","$407,877","$400,927","$399,874","$395,303","$417,817","$442,704","$447,280","$467,931","$465,251","$467,146","$488,948","$530,525","$567,693","$629,216"
2008,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215","$1,851,760","$1,872,928","$2,115,366","$2,384,651","$2,414,417","$3,068,610","$3,205,286","$3,340,399","$3,351,632","$3,736,478","$3,637,176","$3,472,799","$3,399,434","$3,054,449","$3,588,370","$3,532,108","$3,755,867","$3,940,194"
2008,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595","$428,758","$426,148","$412,410","$446,384","$450,475","$498,408","$506,358","$694,166","$930,662","$1,000,273","$1,042,146","$854,813","$903,041","$596,117","$1,035,394","$1,116,224","$1,174,011","$1,062,753"
2008,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$11,919,147","$11,675,362","$15,959,061","$16,508,290","$16,951,413","$16,824,249","$17,124,774","$17,524,732","$18,374,931","$18,935,664","$19,065,166","$18,718,589","$19,576,222","$19,768,134","$23,205,605","$24,509,712","$25,177,700","$30,465,924"
2008,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647","$40,189,776","$38,729,396","$41,753,007","$42,868,554","$42,930,269","$42,987,573","$43,597,939","$43,309,243","$41,852,863","$41,665,899","$41,124,426","$38,185,308","$38,411,831","$37,580,309","$38,506,168","$41,003,041","$43,314,247","$47,773,724"
2008,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193","$10,987,659","$11,362,932","$10,563,313","$10,693,884","$10,679,975","$11,680,950","$12,400,510","$13,111,076","$13,179,774","$13,255,339","$13,195,008","$13,165,114","$12,387,496","$11,779,221","$11,756,470","$13,205,864","$13,071,440","$13,884,507"
2008,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444","$5,423,124","$5,163,781","$5,903,105","$6,304,674","$6,465,057","$7,091,770","$7,107,454","$7,273,836","$7,164,788","$6,878,298","$6,845,333","$6,366,090","$5,997,994","$6,354,968","$7,785,596","$8,494,387","$8,784,609","$10,169,774"
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315",$0,"$142,645","$93,589",,,,,,,,,,,,,,,
2008,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355","$76,734","$72,859","$75,860","$81,313","$80,838","$89,405","$90,145","$92,535","$92,978","$94,701","$91,950","$84,627","$85,618","$87,397","$105,786","$123,652","$127,805","$161,143"
2008,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684","$130,158","$112,308","$133,362","$143,624","$147,876","$160,046","$181,851","$196,767","$199,142","$193,762","$203,875","$201,085","$198,877","$202,912","$179,904","$174,571","$184,065","$209,760"
2008,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",,,,,,"$29,757",,"$60,482","$126,732","$89,431","$81,936","$91,651","$105,967","$206,223","$149,558","$169,337","$185,277","$226,426"
2008,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008","$4,208,963","$4,369,285","$4,255,422","$4,092,515","$4,136,966","$4,273,246","$4,319,244","$4,361,133","$4,504,511","$4,540,944","$4,629,372","$4,704,155","$4,808,754","$4,984,961","$5,201,515","$5,728,465","$5,677,874","$6,086,216"
2008,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437","$563,554","$483,801","$469,456","$501,048","$491,906","$605,725","$604,600","$568,004","$584,782","$625,517","$617,208","$703,764","$754,341","$794,572","$832,367","$979,642","$846,049","$664,561"
2008,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265","$2,345,370","$2,272,520","$1,479,621","$1,433,652","$1,442,612","$1,519,786","$1,497,141","$1,485,914","$1,480,263","$1,585,510","$1,577,265","$1,417,702","$1,437,220","$1,324,544","$1,704,749","$1,943,472","$1,849,367","$1,849,666"
2008,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",$0,"$98,200",,"$108,410","$99,046","$106,261","$104,277","$134,367","$130,526","$146,649","$139,380","$131,877","$139,197","$146,863","$181,879","$209,218","$227,136",
2008,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593","$39,815,643","$40,971,371","$42,395,992","$47,010,062","$43,701,819","$48,854,944","$53,019,557","$54,296,902","$56,056,135","$59,180,532","$64,976,638","$62,250,719","$60,109,577","$51,353,689","$64,376,835","$72,808,478","$75,381,469","$82,228,494"
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305","$366,660","$338,582","$398,270","$430,321","$452,922","$545,709","$602,006","$662,835","$668,965","$696,018","$789,303","$777,549","$376,725","$802,127","$927,396","$1,011,922","$1,140,735","$1,243,068"
2008,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048","$393,242","$318,804","$113,853","$111,178","$347,646","$357,409","$363,557","$452,475","$479,573","$517,320","$508,426","$574,125","$627,252","$606,225","$624,043","$670,393","$669,466","$697,402"
2008,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135","$343,017","$375,384","$309,141","$344,712","$354,476","$340,457","$314,015","$328,970","$366,102","$347,627","$329,305","$305,751","$318,114","$325,310","$325,922","$290,395","$294,639","$328,149"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$9,758,480","$10,156,107","$9,625,318","$9,071,536","$9,784,617","$9,369,044","$9,158,567","$9,374,530","$10,051,649","$10,354,938","$10,295,566","$9,282,515","$8,982,419","$9,467,456","$9,905,317","$11,161,896","$11,253,689","$11,988,548"
2008,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096","$1,736,752","$2,241,020","$4,076,176","$4,032,249","$4,232,358","$4,330,485","$4,716,138","$5,145,168","$10,349,521","$5,761,361","$5,318,279","$4,378,662","$2,063,228","$2,282,366","$2,502,400","$2,679,729","$3,420,097","$4,053,696"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080","$1,396,697","$1,782,758","$1,756,666","$1,898,180","$1,862,501","$1,803,416","$1,880,978","$1,924,728","$2,228,469","$2,360,410","$2,929,773","$3,306,629","$3,439,046","$3,588,717","$3,575,574","$4,041,805","$4,389,343","$5,008,670"
2008,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050","$244,569","$245,370","$260,029","$292,540","$546,924","$564,785","$573,485","$609,174","$545,332","$770,462","$1,175,662","$412,067","$417,702","$410,303","$400,700","$425,954","$528,421","$511,875"
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961","$655,467","$725,883","$842,060","$860,208","$812,697","$767,001","$827,830","$842,451","$936,417","$891,420","$972,792","$900,935","$983,132","$1,179,175","$1,657,968","$2,032,069","$2,140,595","$2,248,541"
2008,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032","$1,888,362","$1,958,217","$2,119,508","$2,143,172","$2,117,664","$2,226,072","$2,115,781","$2,134,779","$2,103,467","$2,597,446","$2,887,711","$3,109,054","$3,218,911","$2,971,480","$3,555,970","$3,984,362","$4,124,566","$7,356,843"
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729","$216,650","$225,289","$210,548","$225,761","$269,297","$243,935","$232,270","$232,992","$223,485","$224,844","$221,826","$208,900","$218,466","$212,739","$237,860","$264,708","$296,351","$371,345"
2008,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",$0,"$71,915","$82,582","$89,829","$90,614","$86,839","$89,606","$99,946","$127,377","$93,297","$81,364","$73,157","$76,461","$77,586","$118,783","$165,311","$89,053",
2008,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985","$367,903","$377,072","$351,562","$262,598",,"$756,816","$807,573","$765,854","$923,266",,"$988,394","$489,221","$779,752","$587,632",$0,"$536,494","$160,787","$457,964"
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904","$1,560,014","$2,014,745","$2,109,406","$2,147,646","$2,292,156","$2,272,881","$2,304,644","$2,348,714","$2,212,201","$2,264,829","$2,391,132","$2,746,078","$3,175,036","$3,193,589","$2,838,238","$3,327,994","$3,306,589","$3,277,985"
2008,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038","$103,677","$103,267","$104,685","$78,886",,"$92,126","$96,800","$103,911","$116,970","$112,433","$119,448","$113,327",,"$121,845","$155,093","$169,854","$147,750","$169,997"
2008,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,$0,$0,$0
2008,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989","$473,514","$522,621","$663,156","$644,213","$637,087","$680,398","$638,705","$615,437","$719,407","$849,853","$886,460","$901,730","$872,286","$805,395","$883,771","$1,044,728","$1,095,527","$1,125,083"
2008,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759","$725,743","$785,185","$635,885","$669,622","$626,605","$715,774","$660,966","$678,269","$647,674","$747,723","$805,343","$826,323","$861,811","$920,311","$1,006,114","$1,055,860","$1,086,984","$1,333,545"
2008,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$940,414","$1,028,065","$1,255,797","$1,422,152","$1,318,313","$1,407,314","$1,497,546","$1,498,129","$1,471,576","$1,355,872","$1,292,046","$932,143","$960,192","$998,388","$1,001,452","$972,270","$888,896","$958,823"
2008,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415","$266,208","$261,290","$261,406","$269,916","$256,836","$325,750","$356,946","$365,752","$361,955","$348,832","$350,294","$346,420","$341,633","$431,805","$685,109","$832,419","$908,888","$983,281"
2008,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$187,272","$201,715","$202,282","$244,118","$208,836",,"$300,338","$674,016","$576,525","$341,494","$444,786","$101,541","$519,555","$702,602","$585,110","$411,392","$439,344","$245,862"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$35,453","$47,449","$53,562","$80,043","$101,506",,,"$477,313","$98,228","$121,092",,,,,,,,
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919","$6,853,193","$6,448,043","$6,438,265","$6,688,936",$0,"$7,380,749","$7,037,466","$6,926,112","$7,583,962","$7,140,318","$6,740,900","$6,318,651","$5,804,002","$7,748,255","$7,705,539","$8,336,827","$8,911,670","$10,286,990"
2008,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738","$799,857","$708,868","$751,378","$725,363","$701,998","$724,118","$735,434","$817,087","$992,743","$1,204,969","$1,286,871","$1,385,142","$1,564,218","$1,537,990","$1,652,039","$1,754,458","$1,956,500","$2,063,538"
2008,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498","$1,017,249","$1,004,100","$1,145,578","$1,155,930","$1,114,392","$1,141,274","$1,157,868","$1,129,594","$1,272,447","$1,313,394","$1,157,935","$1,140,475","$1,155,592","$1,081,845","$1,196,199","$1,364,853","$1,347,746","$1,521,203"
2008,5053,Terre Haute Transit Utility,Terre Haute,IN,"Terre Haute, IN",312,43,"79,376","$185,737","$177,796","$161,454","$162,868","$159,287","$138,384","$134,626","$123,999","$120,611","$94,588","$98,735","$100,649","$101,908","$102,664","$106,011","$129,587","$154,428","$185,185"
2008,5054,Muncie Indiana Transit System,Muncie,IN,"Muncie, IN",283,43,"90,673","$305,666","$263,015","$284,529","$305,147","$285,541","$327,788","$288,188","$255,846","$261,140","$274,979","$321,023","$314,523","$235,272","$223,276","$220,497","$183,836","$238,024","$239,840"
2000,5055,City of Loves Park Transit System ,Loves Park,IL,"Rockford, IL",123,91,"207,826","$41,611","$43,311","$41,715","$42,574",,,"$51,734","$52,878","$51,735","$49,194",,,,,,,,
2008,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172","$852,102","$817,409","$931,212","$975,878","$843,382","$702,330","$794,157","$843,362","$916,216","$998,558","$995,380","$1,240,907","$1,258,357","$1,396,385","$1,596,804","$1,699,448","$1,892,071","$2,129,982"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline ,IL,"Davenport, IA-IL",118,124,"270,626","$635,564","$623,737","$620,847","$663,592","$670,723","$720,242","$726,379","$748,778","$831,378","$916,599","$995,516","$1,337,720","$1,087,163","$873,219","$1,097,926","$1,076,430","$971,563","$677,444"
2008,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414","$549,198","$527,910","$618,041","$637,580","$703,128","$873,279","$878,952","$880,002","$889,514","$878,171","$954,833","$967,500","$1,015,545","$968,196","$949,511","$1,010,180","$1,075,471","$1,179,871"
2008,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516","$557,052","$533,559","$547,424","$569,320","$620,193","$613,930","$720,465","$720,036","$743,368","$759,829","$774,544","$720,045","$691,297","$661,180","$670,266","$696,709","$796,473","$922,948"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938","$1,974,075","$1,970,061","$2,132,040","$2,580,213","$2,705,006","$2,273,503","$1,412,425","$1,823,930","$1,979,473","$2,063,464","$1,846,606","$1,558,219","$2,555,534","$3,226,449","$3,870,174","$3,074,360","$241,167","$2,184,102"
2008,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454","$341,888","$319,736","$321,953","$308,465","$291,808","$302,108","$287,571","$277,096","$282,819","$341,301","$292,641","$310,809","$399,135","$458,823","$440,967","$460,707","$475,022","$494,598"
2008,5065,Pekin Municipal Bus Service,Pekin,IL,"Peoria, IL",127,123,"247,172","$15,775","$13,731","$11,543","$12,653","$15,725","$16,680","$12,413","$12,650","$15,356","$11,612","$12,672",,,,,,,
2008,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$321,420,405","$353,533,860","$356,373,306","$364,963,478","$343,346,252","$358,666,833","$361,879,721","$365,207,778","$367,616,523","$370,868,141","$375,654,518","$384,809,987","$368,935,158","$403,915,340","$418,618,556","$463,296,324","$459,670,179","$473,821,143"
1991,5074,Highland Park Transit ,Highland Park,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$166,955",,,,,,,,,,,,,,,,,
2008,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600","$406,952","$418,195","$447,774","$446,651","$576,148","$524,837","$502,985","$481,538","$510,058","$520,748","$527,770","$569,830","$494,931","$463,859","$490,035","$595,834","$609,257","$609,215"
2008,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698",$0,"$18,520","$17,569","$34,596",$0,"$106,146","$104,993","$98,575","$168,334","$151,954","$223,358","$280,849","$260,339","$219,146","$212,414","$198,722","$189,145","$203,176"
2008,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221","$281,711","$273,423","$291,065","$326,300","$306,835","$352,555","$356,712","$342,697","$382,046","$368,937","$372,044","$357,958","$364,986","$372,298","$448,421","$500,907","$580,549","$635,294"
2008,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271",$0,$0,$0,$0,$0,"$572,554","$684,998","$780,235","$978,640","$1,016,762","$1,195,802","$1,203,035","$1,332,744","$1,403,928","$1,501,761","$1,671,736","$1,723,453","$1,987,527"
2008,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071","$75,417","$79,349","$84,747","$102,808",,,,,,,,,,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",$0,$0,"$454,361",$0,$0,"$563,553","$670,167","$533,933","$910,360","$739,723","$871,639","$871,534",,,,,,
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586","$5,359","$21,913","$30,361","$10,236","$50,153","$133,027","$147,004","$138,704","$177,981","$148,550","$273,941","$410,722","$553,541","$597,770","$575,636","$739,468","$659,851","$586,284"
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$196,992","$221,923","$239,827","$284,065","$313,330","$383,225","$405,327","$406,835","$404,560","$421,027","$447,520","$536,666","$1,428,248","$1,389,600","$1,411,509","$1,601,136","$1,686,075","$1,810,829"
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215","$236,078","$242,083","$135,840","$145,009","$146,651","$158,666","$165,207","$160,049","$153,012","$150,206","$165,117","$37,367","$35,425","$26,840",,,,
2008,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393","$202,816","$207,640","$199,168","$218,106","$213,310","$214,006","$355,205","$396,717","$475,590","$483,832","$529,888","$569,685","$584,029","$604,428","$641,832","$675,192","$698,092","$835,067"
2008,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$6,006","$196,048","$273,152","$260,621","$250,925","$310,588","$323,214","$305,470","$294,147","$301,187","$290,045","$325,210","$343,202","$372,950","$411,386","$374,914","$323,180","$258,492"
2008,5103,North Township of Lake County Dial-A-Ride,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0
2008,5104,Northern Indiana Commuter Transportation District,Chesterton,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$9,959,679","$10,330,097","$10,247,529","$10,621,043","$10,684,660","$11,830,442","$12,625,522","$12,635,009","$13,269,179","$13,648,469","$14,036,236","$13,591,808","$13,944,737","$14,622,077","$15,739,769","$17,926,713","$18,735,287","$19,052,691"
1997,5105,Portage Township Transportation ,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,$0,,,,,,,,,,,,
2008,5107,Henderson Area Rapid Transit,Henderson,KY,"Evansville, IN-KY",142,106,"211,989","$20,506",,,,,,,,,,,,,,,,,
2008,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034","$204,058","$212,965","$255,134","$254,849","$270,967","$305,385","$284,925","$265,504","$262,916","$314,692","$330,809","$322,244","$327,220","$332,553","$351,794","$364,453","$418,170","$427,765"
2008,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462","$139,660","$137,315","$150,291","$141,746","$145,364","$181,527","$162,018","$167,457","$154,664","$116,259","$143,028","$145,738","$153,545","$158,752","$156,151","$184,924","$212,756","$217,786"
2008,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456","$207,076","$246,319","$269,262","$294,686","$358,514","$415,019","$432,879","$469,486","$515,595","$628,289","$835,535","$879,834","$936,646","$963,273","$1,344,206","$937,973","$1,161,792","$1,308,435"
1999,5112,Milwaukee County Paratransit System ,Milwaukee,WI,"Milwaukee, WI",27,512,"1,226,293",$0,$0,$0,$0,$0,"$1,406,099","$1,923,061","$1,820,840","$1,908,579",,,,,,,,,
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$23,099,465","$25,785,692","$27,044,844","$27,983,917","$28,775,274","$29,711,864","$31,207,734","$32,325,608","$32,015,596","$33,105,540","$36,434,204","$41,428,685","$41,312,222","$42,214,732","$45,475,776","$50,737,485","$29,823,267","$29,667,182"
1993,5115,Goshen Transit System ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787",$0,$0,$0,,,,,,,,,,,,,,,
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647","$303,834","$319,335","$454,277","$414,323","$446,680","$539,139","$556,237","$633,215","$738,871","$787,657","$786,591","$725,450","$761,665","$862,214","$918,448","$1,081,285","$1,190,339","$1,544,465"
2008,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$66,113,798","$156,815,961","$157,027,518","$162,396,815","$158,709,799","$166,258,632","$172,415,560","$178,091,223","$183,272,703","$188,939,980","$189,380,861","$181,315,255","$182,075,031","$182,687,931","$189,102,160","$213,738,444","$223,146,883","$227,769,628"
2008,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$32,205,164","$31,453,549","$32,004,769","$30,989,650","$29,764,518","$26,324,108","$27,380,981","$30,648,931","$30,801,916","$27,890,648","$24,355,476","$23,193,654","$24,373,533","$24,128,021","$21,818,953","$23,848,984","$25,089,243","$27,962,636"
1994,5121,Chicago & Northwestern Transportation Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$54,917,792","$56,547,539","$56,405,923","$58,066,487",,,,,,,,,,,,,,
1994,5122,Burlington Northern Railroad Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$27,751,750","$27,397,751","$27,502,787","$29,100,363",,,,,,,,,,,,,,
1993,5124,Heart City Rider Program ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787",$0,$0,$0,,,,,,,,,,,,,,,
1995,5126,Lake County Association for the Retarded,Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,,,,,,,,,,,,,
1995,5127,Southlake Center for Mental Health ,Merrillville,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$4,465","$2,999","$2,698","$3,654","$5,413",,,,,,,,,,,,,
1994,5128,"Gary Neighborhood Services, Inc. ",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,,,,,,,,,,,,,,,
1994,5129,Hammond Yellow Coach Lines ,Hammond,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$993,686",,"$423,786","$482,685",,,,,,,,,,,,,,
2008,5131,"Opportunity Enterprises, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$24,471","$27,953","$33,726","$33,872","$34,233",,,"$269,799","$296,084","$371,650","$376,200","$367,225","$311,695","$413,178","$438,905","$443,893","$371,171","$79,656"
2008,5132,Twin Cities Area Transportation Authority,Benton Harbor,MI,"Benton Harbor-St. Joseph, MI",372,45,"61,745","$189,139","$199,402","$181,219","$199,968","$190,318","$183,093","$199,971","$236,079","$229,760","$219,115","$176,746","$121,561","$198,670","$187,870","$221,568","$291,134","$280,411","$300,483"
2008,5133,Chippewa Falls General Public Shared-Ride Taxi System,Chippewa Falls,WI,"Eau Claire, WI",279,57,"91,393",$0,$0,$0,$0,$0,"$50,529","$66,792","$73,674","$83,180","$88,533","$94,575","$101,505","$105,756","$106,099","$107,782","$109,067","$119,804","$114,640"
1997,5134,"Cook-Dupage Transportation Company, Inc.",Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,$0,$0,"$740,874",$0,,,,,,,,,,,
1999,5135,City of Kankakee TaxiVan Program,Kankakee,IL,"Kankakee, IL",337,24,"59,695",$0,"$9,020",$0,$0,$0,,,,,,,,,,,,,
1997,5136,Northwestern IndianaRegional Planning Commission,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,,"$420,136","$476,584",,,,,,,,,,,
2008,5138,City of Newark Transit Operations,Newark,OH,"Newark, OH",339,35,"70,001",$0,"$313,149","$299,029","$265,866","$298,460","$349,836","$429,502","$498,876","$501,685","$427,790","$427,754","$367,933","$364,880","$385,195","$343,831","$364,118","$416,384","$380,028"
1995,5139,Tri-City Community Mental Health Center,East Chicago,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,$0,$0,$0,$0,,,,,,,,,,,,,
2008,5141,Detroit Transportation Corporation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$1,299,234","$1,075,421","$1,073,707","$1,042,172","$831,762","$932,456","$788,357","$929,170","$340,577","$499,384","$722,162","$766,995","$425,575","$367,012","$443,669","$991,814","$1,068,241","$1,084,693"
2008,5142,Steel Valley Regional Transit Authority,Steubenville,OH,"Weirton, WV-Steubenville, OH-PA",327,51,"73,710","$83,883","$80,755","$82,316","$76,029",,"$82,289",,,,,,,,,,,,
2008,5143,Brunswick Transit Alternative,Brunswick,OH,"Cleveland, OH",21,647,"1,786,647",,"$9,793","$10,453","$12,329","$7,404","$9,588","$8,948","$7,481","$10,786","$8,678","$7,501","$7,361","$7,214","$7,424","$8,415","$9,331","$10,270","$10,001"
1991,5144,"Gary Community Mental Health Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,,,,,,,,,,,,,,,,,
2008,5145,City of Kokomo,Kokomo,IN,"Kokomo, IN",365,35,"63,739",,"$11,912","$14,088","$17,216",,"$139,820","$129,992","$131,379","$120,839","$141,467","$148,884","$132,598","$129,400","$210,711","$274,093","$305,729","$352,678","$312,562"
