Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595","$1,676,500","$2,697,201","$2,542,391","$2,531,353","$2,398,786","$2,574,676","$2,800,469","$7,329,535","$9,250,311","$13,242,248","$10,191,700","$10,551,554","$10,602,656","$11,430,900","$12,914,378","$11,844,161","$11,521,939","$11,164,954"
2008,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$28,089,774","$29,032,219","$24,266,309","$25,203,828","$26,145,088","$28,330,925","$28,692,113","$22,374,911","$22,711,359","$22,870,021","$29,990,332","$32,400,492","$37,606,957","$36,511,819","$36,870,728","$40,700,601","$41,628,878","$43,102,968"
2008,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647","$95,898,755","$103,277,385","$109,983,510","$113,374,076","$121,975,309","$130,321,251","$133,747,592","$147,971,986","$154,355,680","$167,922,451","$175,411,118",$0,$0,$0,$0,"$7,883,257","$156,551,739","$166,787,545"
2008,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193","$24,069,576","$23,290,541","$24,704,582","$27,817,068","$30,081,140","$27,654,349","$28,684,619","$28,877,078","$29,880,496","$31,103,054","$41,748,046","$38,792,413","$42,575,130","$46,824,346","$48,225,249","$40,391,768","$41,650,630","$61,679,057"
2008,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444","$27,133,743","$21,801,764","$25,287,986","$26,447,152","$27,292,505","$28,266,252","$29,257,259","$29,930,723","$32,070,016","$31,253,615","$35,862,981","$29,529,660","$32,746,095","$34,972,748","$33,689,450","$34,694,018","$31,740,874","$31,772,613"
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315","$300,978","$303,211","$327,014",,,,,,,,,,,,,,,
2008,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355","$145,097","$153,060","$209,827","$146,215","$182,436","$167,552","$165,910","$152,093","$142,440","$136,682","$154,695","$243,189","$166,400","$164,314","$181,139","$228,523","$243,821","$231,667"
2008,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",$0,"$192,649","$265,874","$297,510","$257,851","$242,080","$260,813","$199,464","$203,924","$140,153","$153,082","$134,654","$208,994","$162,850","$203,377","$258,968","$261,437","$295,288"
2008,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",,,,,,"$302,351",,"$239,621","$368,996","$66,978","$76,449","$2,473,170","$2,628,524","$2,764,255","$2,543,138","$3,237,746","$3,124,215","$3,522,884"
2008,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008","$8,994,452","$8,976,192","$8,694,854","$8,664,774","$8,954,454","$9,027,775","$8,428,661","$7,067,885","$6,437,879","$8,611,077","$10,151,755","$11,501,954","$14,414,331","$14,841,452","$16,125,369","$15,733,486","$15,294,842","$16,736,171"
2008,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437","$1,685,540","$1,494,372","$1,472,245","$1,379,502","$1,250,271","$1,904,192","$2,063,330","$1,773,305","$2,240,517","$1,841,951","$2,116,452","$3,041,458","$2,838,222","$4,505,704","$3,796,606","$4,049,832","$3,324,086","$2,886,856"
2008,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265","$1,617,168","$1,493,208","$1,528,600","$1,725,028","$1,937,506","$2,120,182","$2,446,388","$2,591,231","$2,470,422","$2,523,162","$2,418,106","$2,121,058","$2,798,714","$902,913","$1,309,263","$991,032","$1,009,082","$1,084,815"
2008,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477","$143,356","$168,654",,"$191,625","$173,885","$189,433","$178,918","$172,237","$196,891","$241,458","$229,949","$3,715","$9,482","$17,412","$52,322","$50,213","$29,308",
2008,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593","$68,237,754","$70,575,261","$69,187,666","$71,135,886","$76,295,479","$78,779,936","$50,894,924","$62,123,787","$57,147,656","$58,336,910","$60,418,888","$49,483,952","-$111,601","$3,161,209","$2,595,653",$0,"$2,584,780","$5,731,001"
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305","$677,890","$659,080","$619,888","$615,897","$503,592","$527,672","$472,695","$545,429","$658,351","$677,659","$945,523",$0,$0,"$647,824","$212,244","$185,804","$317,373","$490,566"
2008,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048","$1,216,497","$1,209,128","$1,207,213","$1,266,924","$1,323,764","$1,294,667","$1,355,657","$908,731","$1,254,549","$1,343,292","$1,563,727","$1,693,459","$1,876,563","$1,931,668","$1,961,059","$2,015,130","$1,956,147","$2,210,947"
2008,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135","$673,891","$284,762","$390,339","$480,000",$0,"$739,217","$1,177,598","$672,131","$642,808","$758,840","$519,446","$620,212","$626,490","$629,188","$826,128","$925,607","$898,857","$875,109"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$784,161","$624,610","$15,000","$15,000","$15,016","$9,958,613","$13,737,467","$15,803,813","$14,809,400","$4,197,664","$22,375,938","$23,581,761","$34,563,090","$36,314,339","$45,061,403","$45,997,722","$44,388,766","$48,979,613"
2008,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096","$857,538","$1,153,912","$1,049,799","$1,068,106","$1,193,414","$989,133","$2,618,542","$3,634,953","$3,886,558","$4,119,658","$4,226,440","$4,286,678","$2,915,901","$4,737,408","$6,975,164","$7,837,934","$8,882,810","$10,119,691"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080","$1,215,963","$1,886,739","$2,127,338","$2,509,574","$2,671,088","$3,089,498","$2,962,650","$3,015,725","$3,944,713","$5,215,467","$8,754,247","$8,692,726","$9,687,586","$9,961,348","$12,321,799","$13,071,594","$13,755,845","$15,478,766"
2008,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050","$938,364","$931,168","$673,314","$779,354","$512,490","$494,341","$345,703","$574,903","$328,996","$590,234","$621,405","$639,295","$1,068,549","$969,026","$942,741","$749,391","$743,200","$765,834"
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961","$1,023,027","$712,442","$700,807","$767,199","$782,095","$1,048,923","$834,012","$912,373","$1,876,334","$2,219,929","$3,065,842","$3,302,800","$3,323,929","$3,966,831","$3,765,545","$3,661,598","$2,690,236","$3,264,159"
2008,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032","$4,567,047","$4,420,467","$4,174,067","$5,232,654","$4,906,441","$5,315,593","$5,187,995","$4,477,124","$7,367,133","$9,772,204","$9,973,808","$10,112,050","$11,692,210","$12,297,162","$14,940,893","$14,572,986","$15,831,138","$14,622,603"
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729","$151,618","$263,825","$178,435","$125,710",$0,$0,"$161,731","$127,059",$0,"$38,394","$43,518","$125,092","$147,558","$132,151","$217,530","$181,661","$187,601","$282,993"
2008,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498","$96,060","$31,587","$46,141","$52,944","$26,919","$57,150","$165,902","$108,149","$71,176","$87,413",$0,"$91,445","$101,426","$169,252","$117,558","$105,088","$347,802",
2008,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985","$963,959","$868,341","$454,950","$528,985",,"$603,658","$152,188","$231,413","$1,550,866",,"$1,776,443","$2,112,121","$2,144,096","$277,387","$2,151,884","$1,416,624","$2,169,488","$1,994,203"
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904","$4,223,808","$5,107,261","$5,082,573","$5,683,134","$5,730,347","$5,798,272","$7,247,509","$3,176,961","$6,061,729","$7,135,021","$7,345,628","$8,304,462","$7,453,439","$7,944,608","$8,358,609","$8,965,434","$9,798,597","$10,480,096"
2008,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038","$547,792","$496,851","$596,026","$747,011",,"$667,989","$633,889","$533,005","$687,418","$771,956","$730,730","$714,732",,"$971,296","$874,438","$541,881","$557,213","$696,718"
2008,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,"$214,851","$210,585","$206,732","$201,678","$197,009","$368,418","$492,962","$465,493","$434,776","$489,756","$600,714","$578,184","$746,966",,"$744,531","$738,580","$694,046"
2008,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989","$414,573","$827,996","$896,012","$588,255","$499,844","$760,147","$1,096,130","$997,528","$910,206","$1,661,149","$1,515,235","$1,594,017","$1,112,166","$2,378,287","$2,448,398","$1,370,147","$1,125,949","$2,454,086"
2008,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759","$2,519,793","$2,135,316","$1,865,170","$2,145,271","$2,362,133","$2,509,080","$2,207,725","$1,577,555","$2,154,334","$2,818,392","$2,980,125","$2,966,534","$3,126,510","$3,806,810","$4,261,370","$4,189,423","$4,904,120","$4,838,868"
2008,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$1,166,560","$1,210,393","$1,326,254","$1,751,233","$1,846,602","$1,629,756","$1,556,444","$1,500,120","$1,681,967","$1,881,535","$2,137,328","$2,203,554","$1,705,965","$158,930","$2,819,026","$3,515,552","$5,167,296","$2,072,672"
2008,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415","$219,065","$148,571","$178,039","$125,841","$215,869","$504,224","$473,783","$456,805",$400,"$9,016",$800,$800,$800,"$6,858",$800,$840,$850,$860
2008,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$266,139","$305,042","$371,588",$0,"$376,047",,"$600,990","$295,592","$486,109","$1,010,458","$470,112","$814,136","$598,459","$455,243","$765,536","$698,485","$455,880","$494,040"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$373,804","$185,030","$170,773","$125,255","$225,367",,,$0,$0,"$51,681",,,,,,,,
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919","$5,217,048","$7,477,805","$7,291,840","$7,421,646",$0,"$8,419,436","$8,466,102","$8,829,273","$9,225,261","$9,602,752","$9,685,335","$10,269,496","$12,436,134","$11,487,479","$12,722,809","$14,599,531","$17,016,339","$15,423,861"
2008,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738","$1,040,335","$1,004,227","$702,306","$512,259","$769,165","$793,699","$718,337","$1,274,508","$1,087,313","$801,417","$919,436","$1,174,040","$1,188,048","$1,533,419","$1,729,977","$1,064,383","$936,550","$1,360,527"
2008,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498","$2,031,384","$2,237,354","$2,299,429","$1,827,590","$1,903,175","$1,858,561","$1,754,701","$2,203,522","$2,321,129","$2,947,429","$4,930,827","$2,744,005","$3,202,721","$3,176,059","$4,023,289","$4,336,692","$4,127,483","$4,388,226"
2008,5053,Terre Haute Transit Utility,Terre Haute,IN,"Terre Haute, IN",312,43,"79,376","$129,159","$179,632","$166,539","$191,636","$232,957","$268,000","$229,547","$103,955","$173,774","$131,326","$264,753","$149,351","$489,995","$337,028","$388,595","$399,144","$565,406","$632,603"
2008,5054,Muncie Indiana Transit System,Muncie,IN,"Muncie, IN",283,43,"90,673","$1,584,637","$1,778,650","$1,812,658","$1,543,820","$1,796,114","$1,779,283","$1,772,303","$1,837,757","$2,163,265","$2,758,111","$2,822,124","$2,837,459","$3,010,419","$3,522,176","$3,865,157","$3,290,336","$3,375,975","$3,030,100"
2000,5055,City of Loves Park Transit System ,Loves Park,IL,"Rockford, IL",123,91,"207,826","$116,944","$117,881","$126,540","$149,701",,,"$206,275","$215,987","$120,271","$212,748",,,,,,,,
2008,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172","$1,387,800","$1,792,643","$1,644,968","$1,327,871","$2,078,833","$1,576,413","$2,039,184","$1,974,120","$2,020,631","$2,574,429","$6,281,557","$2,734,308","$2,569,166","$2,855,424","$2,876,207","$2,974,405","$2,485,335","$3,566,890"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline ,IL,"Davenport, IA-IL",118,124,"270,626","$872,502","$842,392","$1,047,757","$1,141,222","$1,250,952","$1,240,809","$1,460,528","$1,587,318","$1,626,571","$1,682,319","$1,730,791","$1,663,545","$1,892,723","$2,070,628","$2,245,409","$2,533,675","$2,676,865","$2,919,569"
2008,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414","$551,895","$911,881","$749,291","$906,140","$1,129,125","$1,425,582","$1,037,595","$1,159,397","$1,043,087","$1,278,826","$1,252,701","$1,542,858","$1,517,490","$1,587,670","$1,550,830","$1,702,723","$1,869,387","$1,906,013"
2008,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516","$1,338,189","$1,461,832","$1,449,303","$1,523,779","$1,501,820","$1,244,804","$1,010,889","$921,773","$910,702","$1,088,415","$979,798","$1,398,371","$1,701,640","$1,729,440","$1,543,633","$2,178,229","$2,064,377","$1,077,592"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938","$1,369,789","$1,980,387","$1,682,415","$609,117","$1,235,657","$1,798,000","$2,991,959","$3,164,362","$3,239,419","$3,436,769","$3,590,479","$3,809,332","$3,879,777","$4,065,118","$4,317,359","$4,614,024","$5,324,288","$5,612,348"
2008,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454","$32,402",$0,"$73,302","$101,134","$78,276","$338,410","$279,576","$366,454","$217,660","$73,247","$366,821","$173,260","$477,004","$281,242","$335,038","$249,006","$215,192","$129,563"
2008,5065,Pekin Municipal Bus Service,Pekin,IL,"Peoria, IL",127,123,"247,172","$7,127","$21,217","$19,284","$19,567","$23,177",$0,$0,"$10,919","$38,462","$2,438","$40,688",,,,,,,
2008,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$338,513,794","$5,000,000","$199,249,000","$203,824,000","$209,610,000","$219,834,562","$224,849,000","$233,304,065","$249,817,000","$261,143,588","$285,728,422","$263,485,284","$269,009,196","$272,707,895","$290,390,500","$302,519,500","$307,176,469","$297,757,179"
1991,5074,Highland Park Transit ,Highland Park,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$361,361",,,,,,,,,,,,,,,,,
2008,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600","$399,664","$471,012","$384,971","$432,197","$432,197","$488,422","$486,423","$470,584","$466,252","$565,816","$570,059","$622,422","$590,870","$466,212","$565,291","$567,831","$522,670","$711,542"
2008,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698","$228,622","$224,934","$447,988","$251,750","$351,821","$384,541","$220,532","$147,095","$97,737","$220,933","$355,059","$242,216","$153,216","$95,457","$113,734","$183,156","$181,863","$195,967"
2008,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221","$213,615","$227,851","$301,892","$305,529","$353,459","$443,745","$454,041","$414,436","$482,986","$572,845","$524,569","$527,002","$562,440","$630,462","$794,296","$781,992","$829,232","$885,361"
2008,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271","$93,252","$105,900","$145,001","$163,352","$192,428","$115,096","$40,471","$25,246",$0,"$233,633","$342,608","$276,825","$295,046",$0,$0,$0,$0,$0
2008,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071","$164,301","$125,005","$124,991","$136,455",,,,,,,,,,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$234,320","$215,871","$201,730","$255,440","$311,691","$325,417","$367,612","$412,202","$691,801","$152,459","$967,860","$916,591",,,,,,
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586","$456,622","$549,246","$268,369","$432,366","$388,794","$175,408","$313,432","$209,235","$281,903","$1,016,266","$2,024,683","$2,310,286","$1,143,701","$1,863,249","$1,214,247","$794,551","$738,700","$783,239"
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$427,402","$398,808","$422,416","$455,388","$454,075","$431,725","$551,592","$416,316","$589,488","$228,338","$596,280","$662,988","$1,690,956","$1,576,492","$1,709,541","$1,522,969","$1,798,555","$2,190,931"
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215","$1,371,278","$1,546,758","$1,343,872","$1,372,943","$1,341,761","$1,497,033","$1,548,444","$1,473,160","$1,503,239","$1,568,106","$1,857,699","$1,837,171","$1,808,001","$1,803,800",,,,
2008,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393","$322,381","$303,578","$332,519","$327,756","$376,472","$606,002","$447,045","$460,630","$476,472","$506,672","$799,915","$632,656","$638,190","$647,145","$909,261","$1,037,273","$1,149,420","$1,285,811"
2008,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$127,182","$122,500","$182,445","$175,993","$321,041","$344,408","$306,561","$402,832","$486,571","$479,220","$561,763","$657,090","$610,309","$491,933","$654,901","$456,546","$645,487","$809,229"
2008,5103,North Township of Lake County Dial-A-Ride,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$47,134","$69,965","$74,133","$96,164","$109,852","$126,558","$132,074","$134,304","$137,080","$153,150","$145,832",,"$219,353","$252,946","$213,267","$204,279","$229,799","$239,477"
2008,5104,Northern Indiana Commuter Transportation District,Chesterton,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$3,873,938","$2,233,683",$0,$0,$0,$0,$0,"$1,961,338","$2,140,111","$2,805,651",$0,"$1,878,687","$1,121,546","$4,406,653","$4,172,591","$4,065,347","$4,276,197","$4,101,622"
1997,5105,Portage Township Transportation ,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$57,248","$74,964","$83,067","$94,011","$120,073","$113,503",,,,,,,,,,,,
2008,5107,Henderson Area Rapid Transit,Henderson,KY,"Evansville, IN-KY",142,106,"211,989","$114,917",,,,,,,,,,,,,,,,,
2008,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034","$254,928","$221,486","$219,664","$232,702","$260,894","$368,803","$338,438","$339,922","$337,272","$387,316","$371,083","$408,174","$419,819","$505,642","$558,322","$591,028","$608,986","$744,115"
2008,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462","$250,263","$224,878","$213,022","$253,737","$346,821","$371,412","$395,770","$307,682","$327,020","$184,802","$274,452","$220,817","$364,721","$327,389","$398,923","$445,118","$552,065","$506,578"
2008,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456","$557,017","$474,663","$1,055,307","$683,378","$693,487","$616,433","$777,578","$704,050","$321,625","$581,447","$692,784","$857,344","$1,099,036","$1,142,032","$1,127,139","$1,220,598","$1,307,241","$1,307,293"
1999,5112,Milwaukee County Paratransit System ,Milwaukee,WI,"Milwaukee, WI",27,512,"1,226,293","$1,765,661","$1,637,132","$2,051,554","$1,985,780","$2,193,071","$1,941,334","$3,534,391","$5,586,635","$5,639,110",,,,,,,,,
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$6,687,777","$7,049,164","$5,887,514","$2,825,122","$2,868,350","$3,367,530","$3,852,997","$4,316,235","$4,879,496","$5,458,995","$6,316,345",$0,$0,$0,$0,"$1,592,000","$9,136,632","$13,027,930"
1993,5115,Goshen Transit System ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787","$8,607","$11,124","$4,426",,,,,,,,,,,,,,,
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647","$4,289,566","$4,184,699","$2,953,179","$3,454,508","$3,215,428","$2,936,605","$3,372,325","$3,114,092","$4,853,532","$4,570,460","$5,355,162","$6,582,971","$7,127,730","$7,329,879","$7,552,508","$7,997,887","$8,134,929","$8,231,081"
2008,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$23,935,041","$25,486,849","$109,088,199","$111,269,301","$121,140,943","$149,099,788","$173,581,113","$112,182,051","$167,224,761","$173,526,457","$184,283,530","$204,698,069","$211,884,202","$221,431,240","$235,464,112","$216,361,474","$222,207,332","$269,414,673"
2008,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$40,395,571","$36,244,628","$20,319,244","$18,101,846","$42,011,698","$42,539,154","$50,487,139","$48,746,292","$60,579,382","$55,675,394","$80,026,910","$81,581,054","$87,616,524","$75,467,482","$89,599,684","$85,092,139","$69,898,692","$78,465,256"
1994,5121,Chicago & Northwestern Transportation Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$23,755,661","$24,669,306",$0,$0,,,,,,,,,,,,,,
1994,5122,Burlington Northern Railroad Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$52,481","$29,289",$0,$0,,,,,,,,,,,,,,
1993,5124,Heart City Rider Program ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787","$17,663","$15,382","$17,750",,,,,,,,,,,,,,,
1995,5126,Lake County Association for the Retarded,Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,,,,,,,,,,,,,
1995,5127,Southlake Center for Mental Health ,Merrillville,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$192,041","$194,311","$186,330","$230,385",$0,,,,,,,,,,,,,
1994,5128,"Gary Neighborhood Services, Inc. ",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$688,$0,$0,,,,,,,,,,,,,,,
1994,5129,Hammond Yellow Coach Lines ,Hammond,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,,$0,$0,,,,,,,,,,,,,,
2008,5131,"Opportunity Enterprises, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$12,124","$9,999","$10,289","$10,564","$10,685",,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$69,996"
2008,5132,Twin Cities Area Transportation Authority,Benton Harbor,MI,"Benton Harbor-St. Joseph, MI",372,45,"61,745","$85,563","$89,812","$79,398","$171,541","$105,698","$112,760","$126,539","$12,617","$75,901","$197,245","$125,514","$84,748","$104,625","$105,687","$97,000","$132,404","$59,437","$121,000"
2008,5133,Chippewa Falls General Public Shared-Ride Taxi System,Chippewa Falls,WI,"Eau Claire, WI",279,57,"91,393","$34,419","$16,126","$33,542","$32,996","$48,851","$42,415","$33,981","$18,113","$20,663","$27,930","$5,522","$44,338","$27,421","$20,503","$33,247","$44,247","$37,364","$50,654"
1997,5134,"Cook-Dupage Transportation Company, Inc.",Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,$0,$0,$0,$0,,,,,,,,,,,
1999,5135,City of Kankakee TaxiVan Program,Kankakee,IL,"Kankakee, IL",337,24,"59,695","$19,710","$17,652","$17,379","$17,295","$15,060",,,,,,,,,,,,,
1997,5136,Northwestern IndianaRegional Planning Commission,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,,$0,$0,,,,,,,,,,,
2008,5138,City of Newark Transit Operations,Newark,OH,"Newark, OH",339,35,"70,001","$5,000","$12,000","$12,000","$11,500","$11,500","$26,296","$62,279","$26,956","$11,679","$24,034","$164,722",$0,$0,$0,$0,$0,$0,$0
1995,5139,Tri-City Community Mental Health Center,East Chicago,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,"$130,098",$0,"$221,670",$0,,,,,,,,,,,,,
2008,5141,Detroit Transportation Corporation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$7,124,155","$7,786,142","$6,603,378","$6,903,579","$6,589,216","$5,713,749","$7,587,172","$8,166,698","$9,311,495","$9,824,020","$8,557,847","$10,386,227","$9,640,961","$10,385,369","$8,094,158","$5,101,777","$6,545,835","$5,537,603"
2008,5142,Steel Valley Regional Transit Authority,Steubenville,OH,"Weirton, WV-Steubenville, OH-PA",327,51,"73,710","$87,802","$90,524","$95,000","$20,000",,"$165,057",,,,,,,,,,,,
2008,5143,Brunswick Transit Alternative,Brunswick,OH,"Cleveland, OH",21,647,"1,786,647",,"$60,125","$52,482","$61,198","$64,917","$65,297","$68,833","$87,386","$91,977","$99,943","$318,984","$293,044","$280,448","$298,107","$340,012","$362,888","$350,279","$383,172"
1991,5144,"Gary Community Mental Health Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,,,,,,,,,,,,,,,,,
2008,5145,City of Kokomo,Kokomo,IN,"Kokomo, IN",365,35,"63,739",,"$189,638","$195,651","$188,780",,"$204,013","$208,327","$229,906","$262,940","$250,737","$247,384","$187,402","$131,959","$332,167","$368,309","$478,961","$592,135","$548,258"
2008,5146,Madison County Transit District,Granite City,IL,"St. Louis, MO-IL",17,829,"2,077,662",,,"$2,428,980","$2,351,703","$2,640,475","$3,612,128","$2,489,150","$1,704,817","$795,273","$1,813,283","$2,910,673","$2,038,536","$2,848,003","$3,474,893","$4,111,954","$5,750,794","$4,104,608","$7,298,184"
2007,5147,City of Holland Macatawa Area Express,Holland,MI,"Holland, MI",278,48,"91,921",,,,"$66,972","$69,594",,,"$19,347","$128,882","$718,733","$222,558","$106,964","$138,457","$301,787","$189,795","$255,469","$332,758",
2008,5148,Blue Water Area Transportation Commission,Port Huron,MI,"Port Huron, MI",295,56,"86,486",,,,,"$486,945","$374,812","$474,043","$41,540","$481,364","$1,000,723","$442,530","$384,439","$849,266","$979,728","$814,167","$316,753","$762,171","$178,158"
2008,5149,Michiana Area Council of Governments,South Bend,IN,"Elkhart, IN-MI",208,78,"131,226",,,,"$7,183","$13,793","$15,277","$7,789","$7,183","$79,284","$282,645","$288,347","$315,572","$383,308","$349,012","$325,997","$353,634","$360,553","$372,777"
1995,5150,"Vancom Transportation, Inc. ",Oakbrook Terrace,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,$0,$0,,,,,,,,,,,,,
1995,5151,"In-Pact, Inc. ",Crown Point,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,$0,,,,,,,,,,,,,
2001,5153,"Laidlaw Transit Services, Inc. Area Office",Schaumburg,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",,,,,,,,,$0,$0,$0,,,,,,,
