Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301","$1,179,960","$124,490","$239,978","-$30,834","$173,270","$3,564,611","$2,271,953","$2,628,514","$358,215","$386,672","$3,213,244","$266,424","$171,436","$947,517","$645,968","$155,467","$520,947","$1,244,535"
2008,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",,,,,,,,,,,,,"$172,646","$18,235","$48,050","$333,283","$195,664","$327,659"
2008,3057,Pennsylvania Department of Transportation,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$97,089","$5,360,930","$6,536,473","$13,028,523","$10,832,392","$8,078,868",$0
2008,3058,City of Fairfax CUE Bus,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508",,"$533,056",$0,$0,$0,$0,"$124,393","$1,182,554","$423,265","$1,987,311","$651,028","$818,997","$569,709","$577,983","$285,658","$908,929","$861,590","$1,414,177"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",,"$690,622",,,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
2008,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",,,"$155,122",$0,"$231,448","$127,102",$0,"$135,239","$129,528","$53,272","$57,532","$58,612","$144,064","$127,825","$334,762","$131,521","$772,336","$328,739"
2008,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$374,330",$0,"$826,410","$920,000","$3,511,248","$498,703","$131,158","$387,174","$4,361,116","$10,383,139","$193,147","$1,931,842","$5,449,749","$5,035,620","$167,497","$4,271,877"
2008,3071,City of Alexandria /Martz Group,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",,,,,"$114,652","$61,150","$77,486","$1,685,146","$564,021",$0,"$5,558","$189,105","$894,765","$1,566,260","$1,588,610","$227,383","$110,827","$33,455"
2008,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,"$16,890","$3,410,527","$7,469,884","$9,311,520","$4,328,404","$4,020,648","$10,454,397","$14,944,404","$9,600,201","$7,117,822","$5,160,999","$5,935,057","$9,668,692","$11,859,258","$14,674,623"
2008,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",,,,,"$41,058",$0,"$598,077","$37,135","$127,976","$810,246","$1,221,203","$349,133","$639,254","$280,958","$41,692","$196,445","$146,757",$0
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",,,,,,,"$3,067,595","$2,539,678","$4,069,151","$4,425,864","$8,596,746","$9,380,751","$17,144,442","$4,218,491","$8,930,415","$1,311,947","$7,570,755","$20,235,241"
2008,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,$0,"$221,167",$0,"$95,101","$218,972","$74,540","$85,645","$2,219,200","$14,512","$577,557","$215,390","$3,010,574","$2,325,800"
2008,3078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,$0,$0,$0,"$89,149","$102,958","$81,725","$61,802","$7,666",$256
2008,3079,Fredericksburg Regional Transit,Fredericksburg,VA,"Fredericksburg, VA",264,65,"97,102",,,,,,,,,,,,,"$51,471","$264,325","$210,060","$183,586","$2,161,413","$2,592,462"
2006,3080,Arlington Transit - Arlington County,Arlington,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,,,,,,$0,,$0,,
2008,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Leesburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,3082,"Atlantic Paratrans of PA, Inc. ",Philadelphia,PA,"Philadelphia, PA--NJ",4,"1,164","4,222,211",,,,,,,,$0,$0,$0,$0,,,,,,,
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,,,,,"$10,939,599","$12,104,329","$17,196,118","$20,074,722","$14,395,772","$7,271,086","$6,633,924","$10,251,870","$40,756,024"
2003,3084,University of Pittsburgh,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,"$60,581",$0,$0,$0,$0,,,,,
2008,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,$0,"$1,222,908","$273,827","$273,827","$207,155","$407,768"
2008,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",,,,,,,,,,,,,"$836,074",,"$2,552,285","$501,429","$701,582","$2,053,270"
2008,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",,,,,,,,,,,,,,$0,"$35,999","$22,425","$399,845","$153,360"
2008,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",,,,,,,,,,,,,,,$0,"$21,269",$0,$0
2008,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",,,,,,,,,,,,,,,$0,"$2,574,005","$1,861,215","$628,586"
2008,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",,,,,,,,,,,,,,,"$1,814","$46,405","$19,041",$0
2008,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",,,,,,,,,,,,,,,"$1,288,931","$69,709","$247,481","$172,036"
2008,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",,,,,,,,,,,,,,,,"$411,200","$391,959","$432,288"
2008,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",,,,,,,,,,,,,,,$0,"$872,290","$170,880",$0
2008,3101,City of Washington,Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,,,,,,,,,"$153,113"
2008,3102,"Martz Trailways, Poconos",Wilkes Barre,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,,$0
2008,3103,"Martz Group, National Coach Works of Virginia",Fredericksburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,,,,,,$0
2008,4001,Chattanooga Area Regional Transportation Authority,Chattanooga,TN,"Chattanooga, TN-GA",90,290,"343,509","$288,096","$899,099","$2,372,783","$7,084,663","$3,672,719","$7,848,828","$2,263,397","$2,360,918","$2,552,750","$2,728,867","$3,609,871","$5,298,839","$2,009,964","$1,925,081","$1,203,714","$3,273,998","$1,878,196","$2,787,058"
2008,4002,Knoxville Area Transit,Knoxville,TN,"Knoxville, TN",78,339,"419,830","$455,915","$445,748","$749,169","$639,925","$385,560","$921,142","$5,242,303","$1,667,853","$2,109,628","$2,434,312","$3,101,433","$3,435,659","$5,973,563","$6,920,761","$5,060,773","$2,426,504","$430,980","$1,719,835"
2008,4003,Memphis Area Transit Authority,Memphis,TN,"Memphis, TN-MS-AR",39,400,"972,091","$5,026,687","$22,170,513","$9,603,664","$1,773,169","$7,274,907","$3,855,220","$9,986,449","$16,398,118","$8,902,953","$17,031,876","$5,050,384","$18,414,481","$35,009,837","$15,572,029","$4,218,784","$6,501,297","$1,940,357","$4,384,812"
2008,4004,Metropolitan Transit Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935","$793,022","$4,365,165","$2,522,680","$1,120,696","$1,963,998","$2,232,164","$7,062,871","$4,519,355","$6,622,980","$6,147,329","$8,116,137","$1,170,538","$517,027","$3,440,038","$2,517,195","$2,917,055","$7,565,749","$15,994,989"
2008,4005,Asheville Transit System,Asheville,NC,"Asheville, NC",137,207,"221,570",,"$15,517",$0,"$11,326","$30,520","$2,876,709",$0,"$800,400","$102,892","$10,310","$44,852","$74,724",$0,$0,"$38,696","$17,486","$1,419,018","$258,146"
2008,4006,Cape Fear Public Transportation Authority,Wilmington,NC,"Wilmington, NC",179,119,"161,149","$1,434,796","$65,310","$2,292","$31,287","$41,907","$9,497","$83,732","$117,709","$75,795","$457,212","$141,609",$0,"$2,779,073","$4,092,510","$476,337",$0,"$423,640","$511,179"
2008,4007,Capital Area Transit,Raleigh,NC,"Raleigh, NC",66,320,"541,527","$182,063","$42,107","$118,790","$392,570","$454,185","$754,378","$2,999,339","$461,342","$1,603,813","$1,708,441","$4,012,477","$148,207","$4,272,231","$241,087","$3,405,525","$238,330","$83,906","$5,001,049"
2008,4008,Charlotte Area Transit System,Charlotte,NC,"Charlotte, NC-SC",47,435,"758,927","$2,638,676","$7,340,753","$1,146,710","$276,598","$2,880,058","$2,238,954","$9,089,205","$4,865,895","$13,674,347","$2,805,646","$16,398,325","$14,005,994","$9,726,579","$27,942,201","$41,639,759","$36,655,065","$86,855,591","$90,325,575"
2008,4009,Fayetteville Area System of Transit,Fayetteville,NC,"Fayetteville, NC",114,167,"276,368","$67,023","$163,520","$227,479","$308,481","$609,179","$137,473","$1,298,126","$640,579","$2,047,182","$328,779","$580,569","$237,738","$59,306","$37,720","$159,027","$59,925","$127,892","$1,890,300"
2008,4010,Gastonia Transit,Gastonia,NC,"Gastonia, NC",199,119,"141,407","$22,164","$118,398","$29,362","$638,604",,,,,,,,,,,,,,
2008,4011,High Point Transit,High Point,NC,"High Point, NC",205,94,"132,844","$2,003,579","$107,204","$98,092","$37,712","$51,279","$42,824","$31,696","$125,036","$90,616","$100,238","$95,839","$223,804","$69,647","$331,704","$3,588,679","$176,031","$134,131","$373,034"
2008,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,"Winston-Salem, NC",106,251,"299,290","$134,688","$651,495","$820,149","$1,079,388","$1,224,602","$3,659,160","$6,878,379","$483,017","$1,322,500","$645,742","$5,141,664","$2,109,268","$175,176","$390,912","$396,476","$758,114","$993,165","$685,279"
1992,4013,Greensboro Agency Transportation Express,Greensboro,NC,"Greensboro, NC",127,92,"194,508","$53,864","$11,035",,,,,,,,,,,,,,,,
2008,4014,Coast Transit Authority,Gulfport,MS,"Gulfport-Biloxi, MS",147,135,"205,754","$69,889","$49,723","$1,614,479",,"$680,219","$258,152","$309,549","$715,505","$913,272","$832,101","$303,991","$62,633","$6,492,090","$2,521,022","$1,068,608","$1,003,886","$1,013,592","$1,754,254"
2008,4015,City of Jackson Transit System ,Jackson,MS,"Jackson, MS",108,161,"292,637","$117,589","$293,625",$0,"$330,905",$0,$0,"$271,578","$1,475,904","$858,992","$2,766,952","$753,600","$1,000,000",$0,$0,$0,$0,"$1,151,028",$0
2008,4016,Ashland Bus System,Ashland,KY,"Huntington, WV-KY-OH",171,107,"177,550",,"$125,840",,,,,,,,,,,,,,,,
2008,4017,Lexington Transit Authority,Lexington,KY,"Lexington-Fayette, KY",126,70,"250,994","$179,582","$655,331","$84,750","$101,397","$67,452","$411,796","$695,043","$1,472,664","$2,293,911","$455,959","$2,634,520","$170,666","$496,231","$3,780,058","$1,803,077","$1,901,224","$298,036","$3,842,619"
2008,4018,Transit Authority of River City,Louisville,KY,"Louisville, KY-IN",44,391,"863,582","$1,999,820","$2,563,571","$1,683,563","$8,673,614","$1,505,897","$4,786,508","$6,534,370","$4,834,834","$12,088,584","$10,832,503","$6,948,148","$12,079,345","$19,013,477","$226,095","$9,931,968","$1,933,294","$2,125,833","$1,713,868"
2008,4019,Transit Authority of Northern Kentucky,Fort Wright,KY,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$139,345","$2,014,852","$4,220,947","$463,937","$3,235,809","$190,824","$8,277","$2,096,108","$1,510,972","$208,000","$3,569,054","$1,259,717","$4,000,217","$265,689","$3,361,148","$3,287,860","$4,044,912","$4,305,434"
2008,4020,Owensboro Transit System,Owensboro,KY,"Owensboro, KY",348,39,"67,665","$456,202","$43,404","$7,996",$0,,,,,,,,,,,,,,
2008,4021,Albany Transit System,Albany,GA,"Albany, GA",271,66,"95,450","$72,678","$169,458","$190,832","$40,854","$28,429","$305,358","$88,972","$402,241","$206,889","$309,215","$506,268","$829,951","$402,191","$463,543","$388,707","$272,879","$749,764","$1,098,663"
2008,4022,Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840","$94,296,021","$60,581,414","$41,766,982","$36,181,563","$63,895,001","$89,270,230","$58,520,418","$63,744,126","$73,787,511","$74,885,652","$114,462,747","$58,276,173","$86,739,540","$54,690,305","$49,454,979","$36,404,022","$36,585,640","$79,547,943"
2008,4023,Augusta Richmond County Transit Department,Augusta,GA,"Augusta-Richmond County, GA-SC",92,232,"335,630","$854,047","$537,201","$1,045,265","$165,490",$0,"$384,425","$182,606","$46,765","$919,411","$695,328","$1,025,888",$0,"$199,443","$1,431,171","$1,222,238","$160,322",$0,$0
2008,4024,Metra Transit System,Columbus,GA,"Columbus, GA-AL",129,136,"242,324","$358,913","$1,760,681","$246,637","$348,925","$173,266","$286,180","$287,305","$1,166,657","$376,974","$499,948","$1,293,385","$1,027,094","$634,452","$1,025,818","$172,947","$475,097","$610,478","$1,543,095"
2008,4025,Chatham Area Transit Authority,Savannah,GA,"Savannah, GA",144,102,"208,886","$1,076,260","$257,220","$270,410","$1,377,354","$30,792","$76,127","$454,753","$620,609","$765,171","$866,979","$992,816","$1,133,927","$4,112,362","$1,072,926","$979,911","$1,023,031","$3,335,212","$1,181,879"
2008,4026,Manatee County Area Transit,Bradenton,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$224,591","$654,531","$915,788","$293,613","$48,101","$171,356","$615,373","$313,319","$641,962","$706,554","$122,225","$3,534,690","$53,061","$2,017,709","$425,576","$1,002,087","$2,371,694","$1,008,543"
2008,4027,Pinellas Suncoast Transit Authority,St. Petersburg,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$453,002","$4,466,197","$4,288,529","$5,462,613","$2,100,445","$1,587,853","$13,208,427","$2,834,577","$1,178,793","$4,091,529","$8,494,485","$6,721,562","$13,382,045","$18,187,455","$10,906,529","$14,108,493","$8,593,925","$10,075,553"
2008,4028,Lee County Transit,Fort Myers,FL,"Cape Coral, FL",94,192,"329,757","$20,397","$76,393","$33,907","$507,222","$1,763,589","$547,951","$3,585,436","$335,076","$522,720","$923,008","$2,653,650","$2,427,899","$1,823,358","$355,916","$1,169,367","$1,102,991","$1,410,917","$1,373,805"
2008,4029,Broward County Transportation Department,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036","$7,691,122","$5,847,102","$4,533,976","$1,308,980","$1,514,115","$7,849,439","$14,242,942","$6,448,240","$13,011,869","$22,285,904","$9,602,929","$8,037,684","$12,447,690","$9,665,332","$4,709,430","$15,113,371","$8,556,327","$33,242,713"
2008,4030,Gainesville Regional Transit System,Gainesville,FL,"Gainesville, FL",180,77,"159,508","$428,510","$23,551","$107,753","$103,653","$2,337,344","$1,058,270","$1,062,190","$420,661","$1,286,850","$1,036,831","$2,099,107","$2,398,153","$840,833","$191,249","$2,273,549","$2,140,639","$2,132,618","$4,483,975"
2008,4031,Lakeland Area Mass Transit District ,Lakeland,FL,"Lakeland, FL",151,121,"199,487","$779,251","$10,036","$1,468,718","$45,447","$491,157","$207,162","$771,865","$555,508","$2,689,176","$311,806","$2,171,949","$2,226,714","$707,884","$438,429","$590,280","$3,237,495","$87,333","$437,000"
2008,4032,"County of Volusia, dba: VOTRAN",South Daytona,FL,"Daytona Beach-Port Orange, FL",124,114,"255,353","$1,142,052","$139,089","$877,781","$1,591,265","$1,780,703","$432,022","$673,101","$6,919,550","$1,663,270","$6,664,932","$3,699,570","$3,515,826","$4,232,980","$1,307,374","$2,023,686","$4,546,656","$3,407,526","$5,158,616"
2008,4034,Miami-Dade Transit,Miami,FL,"Miami, FL",5,"1,116","4,919,036","$37,225,680","$80,172,354","$39,505,080","$29,283,493","$46,182,417","$31,220,154","$32,642,169","$27,860,586","$44,109,413","$38,554,699","$29,113,324","$28,078,863","$26,720,781","$77,930,825","$55,541,265","$51,000,796","$84,959,787","$57,412,821"
2008,4035,Central Florida Regional Transportation Authority,Orlando,FL,"Orlando, FL",35,453,"1,157,431","$4,301,459","$1,827,365","$2,076,313","$7,851,327","$13,049,495","$10,298,510","$12,021,596","$17,849,621","$30,510,634","$8,416,826","$6,301,121","$8,701,174","$3,876,249","$13,764,908","$24,035,593","$18,834,738","$10,550,278","$24,931,943"
2008,4036,City of Tallahassee,Tallahassee,FL,"Tallahassee, FL",148,114,"204,260","$838,800","$586,600","$1,597,648","$1,704,963","$628,811","$225,901","$1,022,915","$394,794","$230,656","$217,867","$1,492,410","$181,229","$2,605,554","$695,430","$2,476,232","$450,518","$2,805,802","$2,022,697"
2008,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",West Palm Beach,FL,"Miami, FL",5,"1,116","4,919,036","$581,881","$1,039,390","$3,518,751","$1,318,050","$10,219,809","$5,674,012","$5,253,927","$4,301,836","$6,417,732","$700,415","$7,291,261","$3,635,290","$1,950,516","$2,572,316","$4,525,976","$7,714,898","$9,349,352","$3,420,002"
2008,4038,Escambia County Area Transit,Pensacola,FL,"Pensacola, FL-AL",96,219,"323,783","$150,191","$400,158","$1,887,413","$179,994","$122,688","$2,892,938","$314,335","$1,071,795","$1,493,942","$767,747","$247,295","$1,120,614","$729,411","$782,060","$139,042","$1,895,240","$1,963,970","$183,494"
2008,4040,Jacksonville Transportation Authority,Jacksonville,FL,"Jacksonville, FL",43,411,"882,295","$5,561,028","$2,298,131","$9,354,357","$9,164,972","$22,371,250","$7,081,063","$14,131,206","$6,354,171","$18,243,498","$13,415,911","$9,282,296","$5,708,922","$2,526,929","$6,367,598","$12,406,189","$3,982,043","$13,520,022","$12,363,208"
2008,4041,Hillsborough Area Regional Transit Authority,Tampa,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$772,896","$1,097,641","$1,442,967","$2,738,980","$1,120,423","$4,831,454","$1,664,932","$1,789,048","$8,870,294","$15,178,130","$11,802,972","$19,024,375","$18,509,672","$8,301,828","$5,289,464","$10,191,703","$13,418,110","$12,476,067"
2008,4042,Birmingham-Jefferson County Transit Authority,Birmingham,AL,"Birmingham, AL",55,392,"663,615","$561,565","$502,660","$713,047","$1,388,740","$2,968,901","$2,873,254",,"$1,695,647","$3,388,317","$10,915,514","$2,717,061","$3,719,999","$1,029,653","$6,027,624","$2,069,386","$2,390,469","$776,384","$512,888"
2008,4043,The Wave Transit System,Mobile,AL,"Mobile, AL",98,211,"317,605","$75,326","$182,495","$112,564","$180,981","$390,870","$486,493","$350,332","$1,368,522","$1,695,103","$1,019,175","$4,860,400","$14,445,375","$5,587,088","$1,204,705","$4,812,054","$1,773,700","$1,078,577","$61,744"
2008,4044,Montgomery Area Transit System,Montgomery,AL,"Montgomery, AL",154,99,"196,892","$856,973","$1,152,351","$2,308,479","$1,448,763","$551,879","$264,018","$177,615","$1,633,885","$4,585,984","$351,093","$276,778","$128,696","$1,631,182","$1,880,549","$2,590,286","$5,799,302","$3,962,102","$734,563"
2008,4045,Tuscaloosa County Parking and Transit Authority,Tuscaloosa,AL,"Tuscaloosa, AL",228,76,"116,888","$119,317","$210,455","$7,988","$210,384","$196,489","$239,441","$213,404","$285,200",,"$413,840","$284,449",,"$69,689","$59,415","$68,122","$839,952","$12,806","$3,046,228"
2008,4046,Sarasota County Area Transit,Sarasota,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$1,680,834","$24,736","$555,185","$1,087,976","$85,703","$1,020,460","$2,867,751","$3,066,505","$282,249","$1,256,873","$1,885,471","$987,583","$1,600,416","$1,257,541","$674,394","$968,684","$4,129,587","$78,597"
2008,4047,Athens Transit System,Athens,GA,"Athens-Clarke County, GA",247,80,"106,482","$682,335","$121,126","$445,869","$347,109","$158,431","$209,312","$96,519","$62,740","$107,297","$598,207","$517,403","$1,107,195","$214,224","$573,905","$744,844","$1,398,948","$455,898","$878,182"
2008,4049,Gadsden Transportation Services - City of Gadsden,Gadsden,AL,"Gadsden, AL",373,60,"61,709",$0,"$57,573","$66,800",,,,"$13,760",,,,,,,,,,,
1996,4050,Smyrna Transit System ,New Smyrna Beach,FL,"Daytona Beach, FL",116,128,"221,341",$0,$0,"$127,425",$0,$0,$0,,,,,,,,,,,,
2008,4051,Chapel Hill Transit,Chapel Hill,NC,"Durham, NC",109,157,"287,796","$2,298,569","$373,177","$837,971","$607,377","$1,512,833","$3,701,501","$1,959,753","$323,132","$2,830,692","$834,722","$626,001","$6,571,143","$896,588","$284,502","$426,884","$4,283,179","$8,161,554","$7,861,285"
2008,4053,Greenville Transit Authority,Greenville,SC,"Greenville, SC",103,227,"302,194","$1,137,408","$1,122,343","$823,618","$344,124","$472,331","$447,411",,"$207,099","$161,620","$230,032","$263,177","$2,977,897","$14,674","$261,969","$61,863","$29,713","$32,552","$363,653"
2008,4054,Johnson City Transit System,Johnson City,TN,"Johnson City, TN",254,91,"102,456","$75,482","$72,260","$378,096","$57,635","$130,867","$98,660","$292,654","$114,766","$403,831","$76,549","$353,191","$85,769","$171,572","$289,436","$364,385","$215,705","$114,823","$315,846"
2008,4056,Pee Dee Regional Transportation Authority,Florence,SC,"Florence, SC",349,63,"67,314","$53,027","$81,790","$150,517","$4,530","$157,996","$708,126","$842,945","$388,117","$1,165,680","$970,585","$894,020","$608,223","$1,296,000","$1,772,171","$3,107,469","$361,180","$480,185","$267,982"
2008,4057,Jackson Transit Authority,Jackson,TN,"Jackson, TN",358,39,"65,086","$378,220","$31,568","$392,861","$107,934","$25,939","$633,842","$60,760","$115,052","$290,282","$258,359","$1,363,536","$390,164","$45,906","$158,086","$934,150","$170,239","$62,983","$183,361"
2008,4058,City of Rome Transit Department,Rome,GA,"Rome, GA",391,41,"58,287","$36,164","$125,470","$53,028",$0,$0,"$59,363","$422,435","$483,032","$301,099","$517,248","$258,624","$340,034","$138,422","$43,215","$74,148","$1,114,353","$505,546","$486,492"
2008,4060,Hub City Transit,Hattiesburg,MS,"Hattiesburg, MS",376,39,"61,465",$0,,,,,,,,,,,,,,,,,
1996,4061,South Carolina Electric & Gas Company-Charleston,Columbia,SC,"Charleston, SC",73,251,"393,956",$0,$0,$0,$0,$0,$0,,,,,,,,,,,,
1992,4062,Central Midlands Regional Planning Council,Columbia,SC,"Columbia, SC",80,199,"328,349","$258,722",$0,,,,,,,,,,,,,,,,
2008,4063,Space Coast Area Transit,Cocoa,FL,"Palm Bay-Melbourne, FL",83,220,"393,289","$584,387","$1,307,739","$783,632","$1,661,971","$754,637","$498,664","$1,871,752","$395,792","$801,074","$1,306,531","$2,202,108","$1,289,305","$2,603,068","$2,098,662","$1,502,693","$1,156,726","$41,254","$3,752,340"
2008,4064,East Alabama Regional Planning and Development Commission,Anniston,AL,"Anniston, AL",320,78,"75,840","$3,423","$107,224",,,,,,,,,,,,,,,,
1995,4066,"Community Action Agency of North Central Alabama, Inc.",Montgomery,AL,"Decatur, AL",321,70,"63,541","$176,398",$0,$0,"$151,598","$198,606",,,,,,,,,,,,,
1992,4067,Human Resource Development Corp. Southeast Alabama Transit System,Montgomery,AL,"Dothan, AL",341,93,"58,925",$0,$0,,,,,,,,,,,,,,,,
2008,4068,Northwest Alabama Council of Local Governments,Muscle Shoals,AL,"Florence, AL",335,52,"71,299","$155,692","$53,203","$98,489","$46,927","$116,285","$103,792","$103,052","$31,875","$116,510",$0,"$862,121","$168,697","$230,180",$0,$0,$0,"$83,634",$0
2002,4069,South Carolina Electric & Gas Company-Columbia,Columbia,SC,"Columbia, SC",77,269,"420,537",$0,$0,"$559,140","$347,377","$30,129","$106,986","$108,550",$0,"$180,228","$9,614","$168,381",$0,,,,,,
2007,4070,Puerto Rico Ports Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616","$3,844,424","$1,520,642","$3,683,532","$767,454","$699,485","$1,071,959","$2,619,526","$6,279,270","$536,124","$2,785,311","$6,416,592",$0,$0,"$4,490,038","$4,714,540","$410,154","$4,584,475",
2008,4071,"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,"Huntsville, AL",141,157,"213,253","$13,668","$333,824","$22,106","$430,993","$208,009","$202,108","$316,457","$337,978","$346,739","$99,932","$818,524","$96,250","$1,905,150","$1,636,420","$382,213","$115,611","$3,257,865","$2,947,912"
2008,4073, Lee-Russell Council of Governments,Opelika,AL,"Auburn, AL",381,40,"60,137","$6,415",$0,,,,,,"$93,736",,"$177,832","$156,665","$203,356",$0,$0,"$95,202",$0,"$105,546","$134,476"
2008,4074,Pasco County Public Transportation,Port Richey,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$279,735","$35,081","$14,045","$256,484","$10,798","$688,214","$372,424","$143,242","$453,553","$236,222","$223,426","$575,359","$373,694","$690,382","$194,324","$1,445,424","$1,373,467","$1,443,174"
1994,4075,Comprehensive Paratransit Services ,Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",$0,$0,$0,$0,,,,,,,,,,,,,,
2008,4077,South Florida Regional Transportation Authority,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036",,"$6,475,000","$242,023","$5,085,844","$7,922,264","$21,136,015","$14,366,179","$10,559,063","$8,040,388","$31,786,715","$18,752,092","$55,038,079","$58,770,553","$90,307,762","$60,405,060","$24,417,766","$11,200,686","$4,770,553"
2008,4078,Cobb County Department of Transportation Authority,Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840","$783,541","$667,029","$489,668","$7,033,872","$151,295","$840,747","$550,768","$1,631,962","$1,751,809","$3,337,677","$3,838,320","$7,208,490","$1,405,036","$6,494,713","$2,329,287","$4,392,792","$8,330,914","$3,574,639"
2008,4080,Kingsport Area Transit System,Kingsport,TN,"Kingsport, TN-VA",269,98,"95,766","$71,200",,$0,"$99,039","$22,536","$9,000","$44,000","$64,680","$31,375","$62,269","$6,951","$200,905","$219,349","$30,999",,,,
2008,4082,Douglas County Rideshare,Douglasville,GA,"Atlanta, GA",11,"1,963","3,499,840","$261,599","$36,822",$0,"$29,950","$150,232","$66,007",$0,"$233,349","$145,424","$106,248",$151,"$1,280,538",$0,"$748,577","$245,335","$901,476","$235,803","$240,002"
2005,4083,Aiken County Public Transit System,Aiken,SC,"Augusta-Richmond County, GA-SC",92,232,"335,630","$52,792","$6,396","$1,015","$2,780","$12,632",,"$14,856",,"$126,618",,,,,,,,,
