Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,"$64,400","$17,290",$0,"$5,817,980","$4,448,516","$6,096,952","$6,272,638","$5,143,950","$7,168,236","$7,027,211","$12,338,390","$12,980,612","$11,644,747"
2007,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",,,,,"$73,367","$114,259","$108,422","$106,507","$81,749","$73,915","$82,580","$200,824","$234,690","$484,319","$528,507","$662,513","$647,982"
2007,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",,,,,,,"$1,125,549","$1,324,744","$1,540,018","$1,333,110","$1,691,010","$3,883,608","$4,507,483","$3,811,842","$3,975,020","$3,725,575","$3,098,065"
2007,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,"$145,532","$43,959","$139,762","$164,191","$333,635","$433,037","$391,784","$400,999","$300,118","$388,630","$579,487","$383,346"
2007,3078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,$0,"$12,000","$48,310","$173,348","$191,460","$336,100","$346,069","$416,228"
2007,3079,Fredericksburg Regional Transit,Fredericksburg,VA,"Fredericksburg, VA",264,65,"97,102",,,,,,,,,,,,,"$242,759","$327,177","$390,238","$654,691","$1,306,294"
2006,3080,Arlington Transit - Arlington County,Arlington,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,,,,,,$0,,$0,
2007,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Leesburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,3082,"Atlantic Paratrans of PA, Inc. ",Philadelphia,PA,"Philadelphia, PA--NJ",4,"1,164","4,222,211",,,,,,,,$0,$0,$0,$0,,,,,,
2007,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,,,,,"$9,671,019","$14,289,474","$15,127,724","$16,222,732","$15,012,329","$16,553,501","$17,500,440","$16,782,724"
2003,3084,University of Pittsburgh,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,"$60,581","$63,883",$0,$0,$0,,,,
2007,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,"$150,470","$232,759","$211,812","$211,812","$156,056"
2007,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",,,,,,,,,,,,,"$875,175",,"$403,302","$389,819","$601,496"
2007,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",,,,,,,,,,,,,,"$970,915","$1,033,755","$920,169","$829,952"
2007,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",,,,,,,,,,,,,,,"$922,922","$998,475","$732,639"
2007,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",,,,,,,,,,,,,,,"$1,050,931","$1,241,863","$1,324,942"
2007,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",,,,,,,,,,,,,,,"$216,419","$208,736","$139,405"
2007,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",,,,,,,,,,,,,,,"$563,310","$664,610","$677,665"
2007,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",,,,,,,,,,,,,,,,"$736,539","$738,750"
2007,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",,,,,,,,,,,,,,,$0,"$2,349,688","$2,506,715"
2007,4001,Chattanooga Area Regional Transportation Authority,Chattanooga,TN,"Chattanooga, TN-GA",90,290,"343,509","$1,046,195","$1,072,292","$1,068,502","$1,107,472","$1,083,935","$558,735","$625,809","$947,303","$923,072","$734,009","$1,589,277","$2,018,842","$1,860,131","$2,164,710","$2,366,055","$2,589,305","$2,862,689"
2007,4002,Knoxville Area Transit,Knoxville,TN,"Knoxville, TN",78,339,"419,830","$895,102","$890,675","$889,235","$943,197","$877,130","$413,520","$413,405","$1,091,210","$1,270,625","$1,516,352","$1,818,801",$0,$0,$0,"$4,654,265","$3,259,287","$2,706,952"
2007,4003,Memphis Area Transit Authority,Memphis,TN,"Memphis, TN-MS-AR",39,400,"972,091","$3,819,377","$3,959,483","$3,866,317","$3,577,186","$3,620,047","$1,864,952","$2,118,074","$4,384,344","$4,351,196","$3,670,235","$4,883,605","$197,234","$10,621,545","$8,064,457","$8,743,953","$9,333,122","$10,325,479"
2007,4004,Metropolitan Transit Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935","$1,704,234","$1,983,165","$1,779,845","$1,952,531","$1,772,647","$901,684","$880,523","$2,520,804","$5,450,551","$4,877,569","$5,175,842","$4,346,297","$5,587,105","$5,977,520","$5,744,245","$4,996,201","$5,150,400"
2007,4005,Asheville Transit System,Asheville,NC,"Asheville, NC",137,207,"221,570","$608,348","$638,765","$702,641","$702,641","$644,130","$557,380","$360,032","$367,091","$470,631","$517,694","$753,311","$713,576","$924,424","$969,177","$1,009,236","$1,137,255","$1,120,520"
2007,4006,Cape Fear Public Transportation Authority,Wilmington,NC,"Wilmington, NC",179,119,"161,149","$391,316","$416,316","$454,846","$463,016","$471,004","$473,152","$354,866","$354,866","$438,104","$481,914","$530,000","$370,000","$704,022","$879,605","$1,359,444","$1,327,719","$1,526,495"
2007,4007,Capital Area Transit,Raleigh,NC,"Raleigh, NC",66,320,"541,527","$935,402","$819,897","$1,222,325","$1,541,049","$1,456,059","$1,233,913","$1,154,267","$818,553","$433,548","$1,034,366","$1,482,041","$1,469,243","$1,705,537","$2,098,650","$2,373,355","$2,361,805","$2,553,823"
2007,4008,Charlotte Area Transit System,Charlotte,NC,"Charlotte, NC-SC",47,435,"758,927","$1,336,873","$1,323,910","$1,321,829","$2,112,614","$1,882,097","$1,295,794","$894,243","$82,880","$240,731","$89,700",$0,$0,"$500,000",$0,$0,$0,"$100,000"
2007,4009,Fayetteville Area System of Transit,Fayetteville,NC,"Fayetteville, NC",114,167,"276,368","$762,674","$745,289","$797,917","$721,737","$710,581","$787,543","$824,543","$933,358","$935,239","$852,752","$831,277","$907,285","$926,681","$1,202,803","$1,155,420","$1,285,286","$1,099,421"
2007,4010,Gastonia Transit,Gastonia,NC,"Gastonia, NC",199,119,"141,407","$284,893","$267,278","$250,751","$285,825",,,,,,,,,,,,,
2007,4011,High Point Transit,High Point,NC,"High Point, NC",205,94,"132,844","$371,154","$323,412","$348,053","$340,015","$374,261","$435,080","$365,296","$365,296","$451,094","$464,855","$557,514","$576,971","$674,117","$672,286","$923,206","$818,777","$900,547"
2007,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,"Winston-Salem, NC",106,251,"299,290","$1,232,177","$1,434,493","$1,476,458","$1,307,217","$1,167,333","$968,739","$726,556","$773,466","$948,127","$1,340,446","$1,561,978","$1,622,383","$1,646,914","$1,870,811","$1,865,203","$1,843,451","$1,933,634"
1992,4013,Greensboro Agency Transportation Express,Greensboro,NC,"Greensboro, NC",127,92,"194,508","$348,889","$297,281",,,,,,,,,,,,,,,
2007,4014,Coast Transit Authority,Gulfport,MS,"Gulfport-Biloxi, MS",147,135,"205,754","$376,391","$458,959","$648,452",,"$1,189,712","$905,265","$1,060,653","$1,496,109","$1,059,953","$1,797,889","$1,806,390","$1,617,382","$1,809,019","$1,551,888","$1,649,293","$2,240,471","$2,192,048"
2007,4015,City of Jackson Transit System ,Jackson,MS,"Jackson, MS",108,161,"292,637","$1,066,644","$1,180,706","$1,262,653","$1,441,733","$1,257,267","$1,206,576","$167,000","$341,657","$327,208","$735,064",$0,$0,"$1,037,092",$0,$0,$0,$0
2007,4016,Ashland Bus System,Ashland,KY,"Huntington, WV-KY-OH",171,107,"177,550","$163,750","$153,343",,,,,,,,,,,,,,,
2007,4017,Lexington Transit Authority,Lexington,KY,"Lexington-Fayette, KY",126,70,"250,994","$1,919,980","$1,872,644","$1,281,638","$1,149,442","$1,282,934","$1,135,745","$595,036","$747,338","$1,069,532","$847,418","$1,646,371","$2,258,115","$3,968,042","$4,081,680","$4,509,162","$3,506,342","$3,513,583"
2007,4018,Transit Authority of River City,Louisville,KY,"Louisville, KY-IN",44,391,"863,582","$3,923,221","$3,875,615","$3,904,843","$3,918,674","$3,447,637","$1,895,628","$1,818,628","$6,502,200","$6,943,962","$6,852,052","$7,489,079","$8,578,241","$10,190,254","$11,158,237","$12,313,327","$12,448,099","$11,634,695"
2007,4019,Transit Authority of Northern Kentucky,Fort Wright,KY,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$991,572","$970,886","$881,459","$883,779","$894,384","$504,232","$409,790","$156,893","$136,413","$509,290","$382,028","$618,317","$18,674","$47,023","$332,105","$226,687","$109,904"
2007,4020,Owensboro Transit System,Owensboro,KY,"Owensboro, KY",348,39,"67,665","$242,510","$256,300","$283,128","$294,503",,,,,,,,,,,,,
2007,4021,Albany Transit System,Albany,GA,"Albany, GA",271,66,"95,450","$360,000","$364,969","$368,438","$390,000","$358,695","$368,695","$417,205","$416,470","$398,722","$435,093","$362,591",$0,$0,$0,"$47,159","$151,683","$205,284"
2007,4022,Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840","$10,774,090","$10,544,907","$10,763,071","$10,258,832","$12,111,402","$13,826,729","$35,029,031","$30,225,921","$39,740,769","$32,762,587","$48,512,502","$36,476,857","$39,443,444","$41,606,338","$40,373,946","$39,044,926","$40,091,367"
2007,4023,Augusta Richmond County Transit Department,Augusta,GA,"Augusta-Richmond County, GA-SC",92,232,"335,630","$979,327","$768,532","$716,678","$596,772","$328,609","$332,642","$44,288","$158,765","$14,658","$1,326,587","$1,695,573",$0,"$814,062","$1,058,101",$0,$0,$0
2007,4024,Metra Transit System,Columbus,GA,"Columbus, GA-AL",129,136,"242,324","$1,040,237","$992,857","$1,000,162","$984,108","$976,496","$732,368","$513,995","$384,097","$88,129","$7,629",$0,$0,$0,$0,"$431,948","$431,412","$345,018"
2007,4025,Chatham Area Transit Authority,Savannah,GA,"Savannah, GA",144,102,"208,886","$1,912,593","$2,077,589","$2,229,434","$1,674,438","$2,072,472","$1,379,511","$1,084,775","$982,866","$1,221,080","$1,882,180","$1,403,191","$2,208,163","$2,512,568","$3,495,626","$3,287,107","$3,025,079","$2,710,165"
2007,4026,Manatee County Area Transit,Bradenton,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$902,822","$803,641","$650,252","$653,199","$755,173","$348,199","$332,818","$35,428","$312,186","$482,078","$581,368","$57,322","$782,484","$993,055","$1,073,917","$1,368,576","$1,125,689"
2007,4027,Pinellas Suncoast Transit Authority,St. Petersburg,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$3,030,973","$2,997,255","$3,322,412","$3,040,000","$1,848,076","$2,540,000","$2,345,161","$444,097","$716,404","$752,811","$1,647,263","$1,191,680","$2,157,369","$1,424,904","$287,180","$272,304","$2,080,790"
2007,4028,Lee County Transit,Fort Myers,FL,"Cape Coral, FL",94,192,"329,757","$1,266,900","$341,269","$493,762","$1,025,750","$592,259","$262,204","$395,413","$241,965","$1,025,155","$2,150,920","$1,959,776","$2,064,517","$3,475,348","$672,102","$315,630","$1,236,172","$342,660"
2007,4029,Broward County Office of Transportation,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036","$3,830,488","$3,830,488","$3,700,000","$3,815,412","$3,677,373","$2,117,212","$1,716,732","$1,525,000","$456,215","$518,008","$5,241,434","$6,315,469","$6,106,922","$6,231,200","$6,876,206","$1,173,346",$0
2007,4030,Gainesville Regional Transit System,Gainesville,FL,"Gainesville, FL",180,77,"159,508","$700,000","$700,000","$806,000","$1,081,000","$1,080,000","$682,604","$628,504","$492,898","$608,393","$1,008,429","$908,955","$942,396","$1,404,349","$1,592,245","$1,000,000","$1,735,834","$2,063,711"
2007,4031,Lakeland Area Mass Transit District ,Lakeland,FL,"Lakeland, FL",151,121,"199,487","$672,876","$707,074","$776,232","$909,132","$1,085,459","$670,000","$881,812","$926,175","$1,448,870","$1,419,935","$1,257,964","$1,387,334","$1,832,484","$1,840,006","$2,764,325","$3,183,735","$2,210,707"
2007,4032,"County of Volusia, dba: VOTRAN",South Daytona,FL,"Daytona Beach-Port Orange, FL",124,114,"255,353","$974,025","$774,828","$751,949","$1,267,050","$1,175,363","$2,870,594","$2,363,449","$2,143,921","$2,116,283","$2,413,279","$2,741,795","$3,447,418","$897,330","$742,152","$1,304,978","$2,746,372","$2,395,410"
2007,4034,Miami-Dade Transit,Miami,FL,"Miami, FL",5,"1,116","4,919,036","$13,424,012","$14,733,531","$51,997,003","$17,642,435","$8,024,576","$4,392,784","$14,408,067","$21,906,962","$22,410,852","$23,083,102","$35,707,583","$49,421,720","$41,653,539","$171,385","$41,217,344","$39,086,776",$0
2007,4035,Central Florida Regional Transportation Authority,Orlando,FL,"Orlando, FL",35,453,"1,157,431","$1,936,017","$2,861,509","$2,631,484","$3,087,795","$3,409,229","$4,560,080","$3,071,098","$4,514,668","$7,647,960","$9,740,969","$8,594,804","$18,456,544","$17,583,141","$14,259,643","$15,075,282","$13,019,559","$14,338,819"
2007,4036,City of Tallahassee,Tallahassee,FL,"Tallahassee, FL",148,114,"204,260","$668,700","$869,500","$1,013,000","$797,310","$1,053,335","$851,720","$805,058","$841,372","$844,450","$828,598","$856,559","$870,464","$989,577","$1,066,762","$1,073,933","$1,679,689","$905,294"
2007,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",West Palm Beach,FL,"Miami, FL",5,"1,116","4,919,036","$1,906,160","$1,713,166","$1,712,939","$1,695,543","$1,914,170","$1,753,972","$1,228,691","$3,174,887","$6,529,792","$6,827,662","$7,716,422","$10,726,478","$7,311,684","$4,658,203","$3,014,170","$3,658,299","$4,553,554"
2007,4038,Escambia County Area Transit,Pensacola,FL,"Pensacola, FL-AL",96,219,"323,783","$1,041,151","$1,225,764","$1,059,760","$758,879","$820,938","$519,361","$481,289","$561,867","$836,025","$846,774","$1,181,204","$1,419,129","$1,289,731","$1,852,819","$1,635,671","$1,883,038","$1,987,952"
2007,4040,Jacksonville Transportation Authority,Jacksonville,FL,"Jacksonville, FL",43,411,"882,295","$2,099,522","$2,022,624","$2,141,560","$2,111,398","$2,112,829","$1,233,406","$1,141,168","$2,293,193","$4,857,365","$3,004,025","$4,521,717","$4,566,422","$3,944,298","$1,766,667","$10,371,719","$7,563,775","$8,269,548"
2007,4041,Hillsborough Area Regional Transit Authority,Tampa,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$2,198,575","$2,161,627","$2,546,824","$2,374,084","$2,251,489","$2,014,666","$1,225,872","$290,707","$329,461","$1,105,100","$2,550,081","$3,048,663","$5,017,920","$4,010,323","$5,213,064","$6,887,824","$5,288,142"
2007,4042,Birmingham-Jefferson County Transit Authority,Birmingham,AL,"Birmingham, AL",55,392,"663,615","$2,748,320","$2,748,320","$2,814,630","$2,409,856","$2,081,570","$1,096,741",,"$304,552","$2,775,530","$2,329,566","$2,475,688","$2,199,636","$4,898,340","$2,667,464","$5,078,350","$6,694,292","$9,346,899"
2007,4043,The Wave Transit System,Mobile,AL,"Mobile, AL",98,211,"317,605","$1,382,745","$1,580,503","$1,662,515","$1,183,577","$883,423","$596,319","$572,998","$869,215","$783,678","$869,783","$725,422","$180,000","$2,483,227","$2,532,529","$2,448,499","$1,413,470","$1,574,616"
2007,4044,Montgomery Area Transit System,Montgomery,AL,"Montgomery, AL",154,99,"196,892","$800,310","$988,256","$937,380","$1,040,709","$1,042,773","$470,718","$448,828","$512,170","$629,756","$819,460",$0,"$582,768","$1,942,342","$2,032,686","$2,364,315","$2,300,676","$2,631,770"
2007,4045,Tuscaloosa County Parking and Transit Authority,Tuscaloosa,AL,"Tuscaloosa, AL",228,76,"116,888","$157,443","$233,498","$290,946","$373,738","$406,045","$425,500","$441,100","$435,695",,"$549,365","$373,978",,"$342,177","$457,429","$534,546","$496,041","$382,683"
2007,4046,Sarasota County Area Transit,Sarasota,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$1,079,046","$800,000","$1,002,036","$627,739","$555,720","$291,151","$145,000","$400,000","$152,239","$1,272,379","$1,131,276","$1,092,299","$1,416,350","$1,827,526","$1,601,589",$0,"$2,658,878"
2007,4047,Athens Transit System,Athens,GA,"Athens-Clarke County, GA",247,80,"106,482","$446,592","$422,869","$474,203","$525,000","$550,000","$626,197","$509,333","$442,863","$315,231","$454,743","$454,743","$454,700","$454,743","$477,000","$477,000","$502,000","$750,000"
2007,4049,Gadsden Transportation Services - City of Gadsden,Gadsden,AL,"Gadsden, AL",373,60,"61,709","$43,334","$48,827","$47,826",,,,"$115,129",,,,,,,,,,
1996,4050,Smyrna Transit System ,New Smyrna Beach,FL,"Daytona Beach, FL",116,128,"221,341",$0,$0,"$246,064",$0,$0,$0,,,,,,,,,,,
2007,4051,Chapel Hill Transit,Chapel Hill,NC,"Durham, NC",109,157,"287,796","$1,443,566","$1,321,670","$1,291,500","$929,592","$773,335","$590,260","$442,400","$634,895","$655,849","$735,312","$927,759","$1,048,502","$959,455","$932,000","$1,089,069","$1,178,509","$1,215,831"
2007,4053,Greenville Transit Authority,Greenville,SC,"Greenville, SC",103,227,"302,194","$1,338,293","$1,265,888","$1,265,572","$1,154,409","$992,710","$763,949",,"$531,948","$723,809","$901,363","$879,381","$1,156,994","$809,274","$624,151","$873,957","$1,014,056","$1,153,365"
2007,4054,Johnson City Transit System,Johnson City,TN,"Johnson City, TN",254,91,"102,456","$274,216","$281,047","$308,785","$319,488","$351,745","$359,983","$365,307","$412,367","$405,343","$459,495","$647,678","$608,659","$644,066","$732,675","$721,530","$838,082","$843,432"
2007,4056,Pee Dee Regional Transportation Authority,Florence,SC,"Florence, SC",349,63,"67,314","$300,073","$368,149","$378,716","$308,188","$420,000","$545,953","$684,315","$963,340","$1,130,908","$1,473,860","$1,276,396","$1,081,716","$1,242,498","$1,092,061","$995,792","$962,426","$1,278,466"
2007,4057,Jackson Transit Authority,Jackson,TN,"Jackson, TN",358,39,"65,086","$285,500","$307,428","$321,000","$337,500","$351,000","$351,000","$351,000","$351,000","$163,622","$246,932","$611,532","$557,332","$544,101","$668,233","$690,497","$605,019","$923,213"
2007,4058,City of Rome Transit Department,Rome,GA,"Rome, GA",391,41,"58,287","$582,589","$598,783","$619,950","$547,439","$495,401","$471,091","$301,382","$252,524","$348,865","$346,601","$377,040","$419,982","$528,347","$573,440","$647,423","$695,203","$459,972"
2007,4060,Hub City Transit,Hattiesburg,MS,"Hattiesburg, MS",376,39,"61,465","$132,497",,,,,,,,,,,,,,,,
1996,4061,South Carolina Electric & Gas Company-Charleston,Columbia,SC,"Charleston, SC",73,251,"393,956","$536,786","$534,131","$534,131","$533,268","$534,672","$473,330",,,,,,,,,,,
1992,4062,Central Midlands Regional Planning Council,Columbia,SC,"Columbia, SC",80,199,"328,349",$0,"$300,921",,,,,,,,,,,,,,,
2007,4063,Space Coast Area Transit,Cocoa,FL,"Palm Bay-Melbourne, FL",83,220,"393,289","$786,678","$709,237","$690,260","$544,342","$546,345","$107,090","$191,240","$22,288","$417,125","$1,401,118","$1,500,465","$1,710,378","$1,976,742","$2,540,082","$2,201,107","$2,511,335","$2,595,473"
2007,4064,East Alabama Regional Planning and Development Commission,Anniston,AL,"Anniston, AL",320,78,"75,840","$123,644","$114,691",,,,,,,,,,,,,,,
1995,4066,"Community Action Agency of North Central Alabama, Inc.",Montgomery,AL,"Decatur, AL",321,70,"63,541","$247,743","$286,343","$273,135","$276,255","$276,477",,,,,,,,,,,,
1992,4067,Human Resource Development Corp. Southeast Alabama Transit System,Montgomery,AL,"Dothan, AL",341,93,"58,925","$26,745","$51,976",,,,,,,,,,,,,,,
2007,4068,Northwest Alabama Council of Local Governments,Muscle Shoals,AL,"Florence, AL",335,52,"71,299","$127,803","$210,000","$210,808","$176,898","$295,257","$144,165","$97,222","$88,729","$116,534","$210,000","$351,775","$371,438","$325,907","$433,393","$458,579","$538,913","$525,436"
2002,4069,South Carolina Electric & Gas Company-Columbia,Columbia,SC,"Columbia, SC",77,269,"420,537","$865,583","$566,010","$141,465","$174,208","$46,020","$91,274","$81,733","$110,779","$37,981","$10,769",$0,$0,,,,,
2007,4070,Puerto Rico Ports Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,4071,"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,"Huntsville, AL",141,157,"213,253","$358,162","$412,781","$448,900","$477,715","$529,095","$558,681","$620,566","$705,841","$752,563","$842,982","$928,016","$930,050","$1,018,630","$930,350","$970,108","$1,080,235","$1,123,900"
2007,4073, Lee-Russell Council of Governments,Opelika,AL,"Auburn, AL",381,40,"60,137","$205,870","$126,523",,,,,,"$61,834",,"$243,996","$226,089","$242,485","$402,317","$451,628","$538,198","$396,792","$478,640"
2007,4074,Pasco County Public Transportation,Port Richey,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$57,119","$79,751","$108,824","$214,175","$152,077","$248,077","$261,086","$306,000","$299,312","$353,131","$330,534","$427,619","$549,714","$658,900","$633,821","$726,292","$1,134,979"
1994,4075,Comprehensive Paratransit Services ,Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",$0,$0,$0,$0,,,,,,,,,,,,,
2007,4077,South Florida Regional Transportation Authority,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036","$4,000,000","$4,028,008","$6,438,349","$10,318,314","$10,453,429","$6,284,978","$5,503,833","$5,700,000","$4,823,590","$6,069,458","$6,464,978","$8,220,683","$11,110,742","$9,419,723","$10,836,021","$12,783,203","$11,276,373"
2007,4078,Cobb County Department of Transportation Authority,Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840","$924,033","$631,482","$801,573","$1,181,526","$919,088","$295,819","$1,330,813","$1,742,968","$2,386,217","$2,531,293","$2,384,962","$2,217,852","$2,599,111","$3,217,892","$4,242,445","$2,981,615","$2,969,158"
2007,4080,Kingsport Area Transit System,Kingsport,TN,"Kingsport, TN-VA",269,98,"95,766","$58,217",,"$74,698","$88,434","$98,432","$152,470","$168,136","$184,799","$166,650","$191,962","$253,240","$264,867","$283,260","$323,237",,,
2007,4082,Douglas County Rideshare,Douglasville,GA,"Atlanta, GA",11,"1,963","3,499,840","$43,030","$46,051","$46,401","$46,614","$47,823","$30,936","$29,117",$0,$0,$0,$0,$0,$0,$0,$0,"$9,083","$14,486"
2005,4083,Aiken County Public Transit System,Aiken,SC,"Augusta-Richmond County, GA-SC",92,232,"335,630","$81,137","$111,120","$119,226","$135,146","$107,530",,"$112,965",,"$135,680",,,,,,,,
1999,4084,"Okaloosa County Coordinated Transportation, Inc.",Fort Walton Beach,FL,"Fort Walton Beach, FL",205,72,"112,522","$22,345",$0,$0,"$52,118",$0,$0,$0,"$6,063",$0,,,,,,,,
2007,4085,Bay County Council On Aging Bay Coordinated Transportation,Panama City,FL,"Panama City, FL",207,102,"132,419",$0,$0,$0,$0,$0,$0,"$135,661","$47,310","$137,865","$178,781","$159,653","$113,761","$378,991","$188,058","$102,937","$242,013","$331,812"
2007,4086,Metropolitan Bus Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616","$7,640,526","$7,708,026","$7,251,519","$7,107,965","$6,646,587","$3,482,258","$5,322,154","$3,200,210","$1,626,127","$2,926,903","$5,221,685","$9,228,318","$18,312,620","$10,744,673","$12,505,417","$11,071,887","$13,141,100"
2007,4087,Durham Area Transit Authority,Durham,NC,"Durham, NC",109,157,"287,796","$519,838","$1,234,643","$1,208,500","$869,851","$932,291","$758,716","$640,497","$872,196","$1,078,069","$286,526","$1,432,406","$1,778,180","$2,739,322","$2,444,918","$2,370,817","$2,424,028","$2,023,522"
2007,4088,Spartanburg County Transportation Services,Spartanburg,SC,"Spartanburg, SC",194,137,"145,058","$76,898","$117,914","$139,516","$213,696","$260,966","$289,285","$378,499","$282,785","$497,834","$498,543","$669,283","$724,822","$730,941","$872,618","$868,775","$1,038,205","$1,202,240"
2007,4089,Phenix City Express,Opelika,AL,"Columbus, GA-AL",129,136,"242,324",,,"$22,370","$29,857",,,,,,,,,,,,,
2007,4090,Piedmont Wagon Transit System,Hickory,NC,"Hickory, NC",162,211,"187,808","$221,868","$235,198","$179,301","$195,351",,,,,,,,,,,,,
1993,4091,Gaston County Central Transportatio ,Gastonia,NC,"Gastonia, NC",202,90,"113,637",$0,$0,$0,,,,,,,,,,,,,,
2007,4092,Clarksville Transit System,Clarksville,TN,"Clarksville, TN-KY",219,79,"121,775","$340,000","$348,825","$368,176","$391,500","$455,000","$461,695","$478,950","$482,239","$478,224","$557,569","$723,512","$703,194","$746,908","$1,097,635","$1,363,416","$1,532,434","$1,383,285"
2007,4093,Greensboro Transit Authority,Greensboro,NC,"Greensboro, NC",121,135,"267,884",,"$848,000","$1,165,963","$1,177,063","$1,174,204","$1,122,943","$822,566","$822,566","$140,000","$1,182,774","$1,905,750","$2,022,282","$1,677,703","$2,002,966","$1,890,858","$2,303,714","$4,244,208"
2007,4094,Puerto Rico Highway and Transportation Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$8,984,692","$27,123,242"
2007,4097,"Council on Aging of St. Lucie, Inc.",Fort Pierce,FL,"Port St. Lucie, FL",117,169,"270,774",,,,"$185,374","$375,701","$460,591","$437,116","$519,232","$1,549,096","$828,955","$893,482","$1,055,139","$975,343","$268,265","$186,426","$222,084","$393,190"
1993,4098,"Red Top Transportation, Inc. ",Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",,$0,$0,,,,,,,,,,,,,,
2004,4099,Autauga County Commission,Prattville,AL,"Montgomery, AL",154,99,"196,892",,,"$14,666","$15,562","$20,242","$22,000","$22,000","$19,574","$4,486","$62,826","$63,899","$74,927","$85,012","$132,795",,,
2007,4100,Santee Wateree Regional Transportation Authority,Sumter,SC,"Sumter, SC",364,45,"64,320",,,"$474,179","$302,452","$291,992",,"$407,376","$529,626","$690,494",,"$779,888","$753,718","$841,998","$1,105,452","$1,049,051","$1,096,890","$1,578,681"
2007,4101,Spartanburg Transit System,Spartanburg,SC,"Spartanburg, SC",194,137,"145,058",,,,"$235,663","$243,224","$179,166","$292,418","$242,769","$280,605","$337,190","$207,016",$0,"$711,400","$572,264","$576,464",$0,"$567,627"
2007,4102,Waccamaw Regional Transportation Authority,Conway,SC,"Myrtle Beach, SC",217,101,"122,984",,,"$661,199","$633,460","$863,133","$885,022","$824,419","$709,152","$1,108,765","$1,874,310","$2,039,446","$794,689","$1,120,129","$1,215,471","$960,379","$882,404","$675,756"
2007,4103,Wiregrass Transit Authority,Dothan,AL,"Dothan, AL",377,53,"60,792",,,,"$134,324",,,,,,"$394,025","$305,000","$426,500","$470,573","$477,735","$532,202","$539,506","$450,577"
