"Indent","Category","Source","Report","2000 (Corp)","2001 (Corp)","2002 (Corp)","2003 (Corp)","2004 (Corp)","2005 (Corp)","2006 (Corp)","2007 (Corp)","2008 (Corp)","2009 (Corp)","2010 (Corp)","2011 (Corp)","2012 (Corp)","2013 (Corp)","2014 (Corp)","2015 (Corp)","2016 (Corp)","2000 (Indv)","2001 (Indv)","2002 (Indv)","2003 (Indv)","2004 (Indv)","2005 (Indv)","2006 (Indv)","2007 (Indv)","2008 (Indv)","2009 (Indv)","2010 (Indv)","2011 (Indv)","2012 (Indv)","2013 (Indv)","2014 (Indv)","2015 (Indv)","2016 (Indv)","Expenditure Name","Expenditure Footnotes"
"#+",,"JCT",2001,200,200,200,200,,,,,,,,,,,,,,"<+","<+","<+","<+",,,,,,,,,,,,,,"Completed contract rules",
"#+",,"JCT",2002,200,200,200,200,200,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"Completed contract rules",
"#+",,"JCT",2003,,200,200,200,200,200,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,"Completed contract rules",
"#+",,"JCT",2004,,,200,200,200,200,200,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,"Completed contract rules",
"#+",,"JCT",2005,,,,200,200,200,200,200,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,"Completed contract rules",
"#+",,"JCT",2006,,,,,200,200,200,200,200,,,,,,,,,,,,,"<+","<+","<+","<+","<+",,,,,,,,,"Completed contract rules",
"#+",,"JCT",2007,,,,,,300,300,300,400,400,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,"Completed contract rules",
"#+",,"JCT",2008,,,,,,,300,300,400,400,500,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,"Completed contract rules",
"#+",,"JCT",2009,,,,,,,,400,400,500,600,600,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,"Completed contract rules",
"#+",,"JCT",2010,,,,,,,,,500,500,600,600,700,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,"Completed contract rules",
"#+",,"JCT",2011,,,,,,,,,,500,600,600,700,700,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,"Completed contract rules",
"#+",,"JCT",2012,,,,,,,,,,,600,600,700,700,800,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,"Completed contract rules",
"#","Cash accounting, other than agriculture",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>For tax purposes, the cash method of accounting allows business taxpayers to report income in the year when it is received and take deductions in the year when expenses are paid. By contrast, the accrual method of accounting makes it possible for business taxpayers to recognize income when it is earned — whether or not it has been received — and to claim deductions for expenses in the year when the expenses are incurred. Each accounting method has its advantages. The cash method is simpler to use, while the accrual method often paints a more accurate picture of a business taxpayer’s income, as it matches income with expenses with greater precision and rigor.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,"<+","<+","<+","<+",,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2002,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2004,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,300,300,300,300,300,,,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2005,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,500,500,500,500,500,,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2006,,,,,"<+","<+","<+","<+","<+",,,,,,,,,,,,,700,700,800,800,800,,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2007,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,700,800,800,800,800,,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,800,800,800,900,900,,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,800,800,900,900,1000,,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,900,900,1000,1000,1100,,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,900,1000,1000,1100,1100,,,,"Cash accounting, other than agriculture",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,1000,1000,1100,1100,1200,,,"Cash accounting, other than agriculture",
"#","Exception from net operating loss limitations for corporations in bankruptcy proceedings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In general, net operating losses of corporations may be carried back three years or carried forward fifteen years to offset taxable income in those years. If one corporation acquires another, the tax code has rules to determine whether the acquiring corporation inherits the tax attributes of the acquired corporation, including its net operating loss carryforwards, or whether the tax attributes of the acquired corporation disappear.</p>

<p>If certain conditions are met, subsection 382(l)(5) provides an exception to the general limitation on net operating loss carryforwards for cases in which the acquired corporation was in bankruptcy proceedings at the time of the acquisition. In this case (unless the corporation elects otherwise), the limitation on net operating loss carryforwards does not apply. In some cases, however, certain adjustments are made to the amount of loss carryforwards of the acquired corporation that may be used by the successor corporation.</p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,500,500,400,400,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2002,500,500,500,500,500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2003,,500,500,500,500,500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2004,,,500,500,500,500,500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2005,,,,800,600,600,600,600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2006,,,,,700,600,600,600,600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2007,,,,,,600,600,600,600,600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2008,,,,,,,600,600,600,600,600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#+",,"JCT",2009,,,,,,,,500,500,500,500,500,,,,,,,,,,,,,0,0,0,0,0,,,,,,"Exception from net operating loss limitations for corporations in bankruptcy proceedings",
"#","Credit for employer-paid FICA taxes on tips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Tips received by employees providing, serving, or delivering food and beverages are treated as wages under the Federal Unemployment Tax Act (FUTA) and the Federal Insurance Contributions Act (FICA). This means that employers must pay Social Security and Medicare taxes on those tips, and that employers are required to report any tips received to the Internal Revenue Service (IRS). In the case of tipped employees, the Fair Labor Standards Act (FLSA) allows employers to lower the minimum wage to $2.13 per hour, provided the combination of tips and cash wages equals the applicable federal minimum wage.</p>

<p>Employers of tipped employees may claim a non-refundable tax credit equal to the FICA taxes paid on tips in excess of those treated as cash wages for the purpose of meeting the minimum wage requirements of the FLSA. The credit is available regardless of whether an employee reports tips received.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,200,200,200,200,,,,,,,,,,,,,,200,300,300,300,,,,,,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2002,100,100,100,100,100,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2003,,100,100,100,100,100,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2004,,,100,100,100,100,200,,,,,,,,,,,,,200,300,300,300,300,,,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2005,,,,100,100,100,200,200,,,,,,,,,,,,,200,300,300,300,300,,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2006,,,,,200,200,200,200,200,,,,,,,,,,,,,300,300,400,400,400,,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2007,,,,,,200,200,200,200,200,,,,,,,,,,,,,300,300,400,400,400,,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2008,,,,,,,200,200,200,200,300,,,,,,,,,,,,,300,400,400,400,500,,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2009,,,,,,,,200,300,300,300,300,,,,,,,,,,,,,200,200,200,200,200,,,,,,"Tax credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2010,,,,,,,,,300,300,300,300,400,,,,,,,,,,,,,200,200,200,200,200,,,,,"Credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2011,,,,,,,,,,300,300,400,400,400,,,,,,,,,,,,,200,200,300,300,300,,,,"Credit for employer-paid FICA taxes on tips",
"#+",,"JCT",2012,,,,,,,,,,,300,400,400,400,400,,,,,,,,,,,,,200,300,300,300,300,,,"Credit for employer-paid FICA taxes on tips",
"#","Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>This credit applies to domestically bottled distilled spirits purchased directly from the bottler. Distilled spirits that are imported in bulk and then bottled domestically also qualify for the credit. The credit is calculated by multiplying the number of cases of bottled distilled spirits by the average tax-financing cost per case for the most recent calendar year ending before the beginning of the taxable year.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Tax credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,"Tax credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,"Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,"Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,"Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories",
"#","Partial expensing of Gulf Opportunity Zone clean-up costs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005). </p>
<p>The cost of demolition of buildings and the removal of some debris is normally added to the basis of land which is not depreciable; 50% of the costs of this nature incurred in the GO Zone after August 28, 2005 and through 2007 may be deducted. </p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,"<50","<50","<50",">-50",">-50",,,,,,,,,,,,,"<50","<50","<50",">-50",">-50",,,,,,,"Partial expensing of Gulf Opportunity Zone clean-up costs",
"#","Additional first-year depreciation for Gulf Opportunity Zone property",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005). </p> <p>Taxpayers are allowed to deduct 50% of the cost of investment in depreciable property (machinery, equipment, and buildings), with the remaining property depreciated under normal rules. Property qualifying must commence original use in the GO Zone (used property qualifies if not previously used in the GO Zone) and must be related to an active trade or business in the Zone. Property must be placed in service after August 28, 2005, and before the end of 2007 for equipment and before the end of 2010 for buildings.</p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,900,900,400,-100,-200,,,,,,,,,,,,,400,400,200,">-50",-100,,,,,,,"Additional first-year depreciation for Gulf Opportunity Zone property",
"#+",,"JCT",2009,,,,,,,,900,400,100,0,-100,,,,,,,,,,,,,400,200,0,0,0,,,,,,"Additional first-year depreciation for Gulf Opportunity Zone property",
"#","Ten-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005).</p><p>Several provisions increase loss carryback allowances. Generally firms with losses can carry back losses two years to offset against prior year income, and forward for 20 years. Certain losses attributable to a disaster can be treated as if they occurred in the previous taxable year. For the GO Zone, casualty losses for public utilities, up to the amount of any net operating loss, may be carried back 10 years, and public utility casualty losses in general may be treated as if they occurred in the fifth previous year (effectively a five-year carryback position).</p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,200,"<50",">-50",">-50",">-50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Ten-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina",
"#","Five-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005). </p><p>Several provisions increase loss carryback allowances. Generally firms with losses can carry back losses two years to offset against prior year income, and forward for 20 years. Certain losses attributable to a disaster can be treated as if they occurred in the previous taxable year. For the GO Zone, casualty losses for public utilities, up to the amount of any net operating loss, may be carried back 10 years, and public utility casualty losses in general may be treated as if they occurred in the fifth previous year (effectively a five-year carryback position). </p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,100,"<50",">-50",">-50",">-50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Five-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina",
"#","Five-year carryback period for losses attributable to various expenses related to Hurricane Katrina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005).</p><p>Several provisions increase loss carryback allowances. Generally firms with losses can carry back losses two years to offset against prior year income, and forward for 20 years. Certain losses attributable to a disaster can be treated as if they occurred in the previous taxable year. For all businesses, losses attributable to casualty, moving expense for employees, temporary housing for employees, depreciation and repairs, up to the current net operating loss can be carried back five years.</p>

","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,1000,300,-100,-200,-200,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Five-year carryback period for losses attributable to various expenses related to Hurricane Katrina",
"#","Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005). An employee retention tax credit is provided for areas affected by subsequent Hurricanes Wilma and Rita, affecting the Gulf Coast and Florida, as well as Katrina. The GO Zone is also the core disaster area designated by the Federal Emergency Management Authority (FEMA) and covers the southern part of Louisiana and Mississippi, and southwestern counties in Alabama.</p>
<p>Employers are allowed a credit of 40% of up to $6,000 of qualified wages for employees retained in the Katrina, Rita, and Wilma zone areas, during the period a business is inoperable.</p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50",0,,,,,,,"Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50",0,,,,,,"Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",
"#","Seven-year recovery period for motorsports entertainment complexes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxpayers are allowed to deduct the costs of acquiring depreciable assets (assets that wear out or become obsolete over a period of years) as depreciation deductions. The tax code currently allows new buildings other than rental housing to be written off over 39 years, using a “straight line” method where equal amounts are deducted in each period. There is also a prescribed 40 year write-off period for these buildings under the alternative minimum tax (also based on a straight-line method).</p>

<p>Motorsports complexes (tracks and other land improvements and support facilities) are depreciated over seven years using a double declining balance method (where a rate twice as large as straight line is applied to the undepreciated balance, with a switch to straight line midway through the period). About half the revenue cost is due to the special provisions, primarily the treatment of leasehold improvements. These provisions are included in the “extenders” provisions, which are usually extended each year.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,"<50",100,"<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,"Seven-year recovery period for motorsports entertainment complexes",
"#+",,"JCT",2011,,,,,,,,,,100,"<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,"Seven-year recovery period for motorsports entertainment complexes",
"#","Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Generally, an improvement to a depreciable asset such as a building or motor vehicle is treated for tax purposes as a capital expenditure. This means that the cost of the improvements should be recovered by using the appropriate depreciation method and class life for the asset.</p>

<p>Under section 190, however, a business taxpayer may deduct (or expense) up to $15,000 of the expenses incurred in a single tax year for removing physical barriers to handicapped or elderly (age 65 and older) individuals in qualified facilities or public transportation vehicles that the taxpayer owns or leases. Besides the expensing allowance, eligible small firms may claim a nonrefundable disabled access tax credit under section 44 for expenses they incur to make their operations more accessible to disabled individuals.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,"Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,"Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,"Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly",
"#","Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Capital gains or losses from the sale or exchange of preferred stock of Fannie Mae and Freddie Mac are treated as ordinary income or loss by applicable financial institutions, which include banks, mutual savings banks, cooperative banks, and savings and loan associations, among others. For sales or exchanges between January 1, 2008 and September 6, 2008, the taxpayer must have been an applicable financial institution at the time of the sale. For sales after September 6, 2008, the taxpayer had to be an applicable financial institution at all times between September 6, 2008 and the time of the sale or exchange, and the preferred stock had to be held by the institution on September 6, 2008.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,0,2600,400,200,100,,,,,,,,,,,,,0,100,"<50","<50","<50",,,,,"Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions",
"#+",,"JCT",2011,,,,,,,,,,2600,400,200,100,-100,,,,,,,,,,,,,100,"<50","<50","<50","<50",,,,"Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions",
"#+",,"JCT",2012,,,,,,,,,,,400,200,100,-100,-100,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,"Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions",
"#","Exclusion of gain or loss on sale or exchange of brownfield property",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Tax exempt organizations are subject to tax under the unrelated business income tax (UBIT) for activities that are not part of their tax exempt purpose. Gains on the sale of property are not generally taxed unless the property is inventory or stock in trade. Gains from the sale of assets that were debt-financed in part are, however, subject to the UBIT in proportion to the debt. Qualifying brownfield property that is acquired from an unrelated party, subject to remediation, and sold to another unrelated party is exempt from this tax. This provision applies to sales before January 1, 2011.</p>

<p>A qualified contaminated site, or “brownfield,” is generally defined as any property that 1) is held for use in a trade or business, and 2) on which there has been an actual or threatened release or disposal of certain hazardous substances as certified by the appropriate state environmental agency.</p> <p>This tax expenditure corresponds with the Treasury tax expenditure “Exclusion of gain or loss on sale or exchange of certain brownfield sites,"" found in the Natural Resources and Environment Budget Function and available <a href="""">LINK HERE</a>.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,"Exclusion of gain or loss on sale or exchange of brownfield property",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,"Exclusion of gain or loss on sale or exchange of brownfield property",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,"Exclusion of gain or loss on sale or exchange of brownfield property",
"#","Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Interest income on state and local bonds used to finance the construction of “green building and sustainable design projects,” as designated by the U.S. Environmental Protection Agency (EPA), is tax exempt. Green buildings are evaluated based on these criteria: (1) site sustainability; (2) water efficiency; (3) energy use and atmosphere; (4) material and resource use; (5) indoor environmental quality; and (6) innovative design. These bonds are classified as private-activity bonds rather than governmental bonds because a substantial portion of their benefits accrues to individuals or business rather than to the general public. For more discussion of the distinction between governmental bonds and private activity bonds, see the entry under General Purpose Public Assistance: Exclusion of Interest on Public Purpose State and Local Debt.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,"Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,"Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,"Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects",
"#","Distributions in redemption of stock to pay various taxes imposed at death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>When a shareholder in a closely held business dies, a partial redemption of stock (selling stock back to the corporation) is treated as a sale or exchange of an asset eligible for long-term capital gain treatment. With step-up in basis there will be no gain or loss on the redemption—this essentially means that no federal income tax will be due on the redemption. At least 35 percent of the decedent’s estate must consist of the stock of the corporation. The benefits of this provision are limited in amount to estate taxes and expenses (funeral and administrative) incurred by the estate.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,300,300,300,"<50",500,,,,,"Distributions in redemption of stock to pay death taxes",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,300,200,"<50",400,500,,,,"Distributions in redemption of stock to pay various taxes imposed at death",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,200,"<50",300,400,400,,,"Distributions in redemption of stock to pay various taxes imposed at death",
