Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,5054,Muncie Indiana Transit System,Muncie,IN,"Muncie, IN",283,43,"90,673",MB,DO,"$2,045,251","$2,918,648","$2,783,972","$2,609,667","$2,804,036","$2,723,328","$2,891,971","$2,865,629","$3,149,542","$3,561,533","$3,861,360","$3,904,920","$4,049,644","$4,365,929","$4,784,321","$4,889,826","$4,550,797","$4,822,507"
2000,5055,City of Loves Park Transit System,Loves Park,IL,"Rockford, IL",123,91,"207,826",DR,DO,,,,,,,"$139,502","$158,711","$147,219","$176,660",,,,,,,,
2000,5055,City of Loves Park Transit System,Loves Park,IL,"Rockford, IL",123,91,"207,826",DR,PT,"$18,426","$18,136","$27,773","$55,162",,,"$16,726","$6,050","$5,575","$6,075",,,,,,,,
2000,5055,City of Loves Park Transit System,Loves Park,IL,"Rockford, IL",123,91,"207,826",MB,DO,"$421,271","$427,143","$448,062","$467,055",,,"$408,595","$395,841","$439,139","$542,546",,,,,,,,
2008,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172",DR,PT,"$334,015","$424,804","$431,625","$468,712","$460,410","$546,957","$558,810","$674,466","$741,111","$1,031,165","$1,073,681","$1,333,852","$1,842,370","$1,883,282","$1,973,362","$2,109,894","$2,006,100","$2,266,801"
2008,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172",MB,DO,"$5,099,134","$5,992,212","$6,073,858","$6,314,107","$5,739,649","$4,580,982","$5,852,249","$6,339,287","$6,667,547","$7,343,430","$7,424,027","$8,290,530","$8,631,358","$9,960,535","$11,674,726","$11,812,419","$12,380,735","$14,249,528"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline,IL,"Davenport, IA-IL",118,124,"270,626",DR,DO,,,,,,,,,,"$34,678","$28,596","$61,183","$70,516","$57,086","$72,646","$88,245","$96,797","$106,383"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline,IL,"Davenport, IA-IL",118,124,"270,626",DR,PT,,,,,"$136,972","$143,812","$127,122","$124,820","$148,474","$204,812","$216,431","$354,612","$274,914","$234,050","$226,103","$248,632","$283,666","$331,328"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline,IL,"Davenport, IA-IL",118,124,"270,626",MB,DO,"$4,162,019","$4,520,164","$4,484,121","$4,785,398","$5,164,377","$5,269,872","$5,540,686","$5,762,641","$6,600,340","$6,920,234","$7,867,026","$8,357,093","$9,368,307","$9,430,670","$10,374,073","$10,977,257","$10,938,351","$12,960,272"
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline,IL,"Davenport, IA-IL",118,124,"270,626",MB,PT,,"$42,552","$80,047","$145,587",,,,,,,,"$524,114","$191,435","$134,121",,,,
2008,5057,Rock Island County Metropolitan Mass Transit District,Moline,IL,"Davenport, IA-IL",118,124,"270,626",VP,DO,,,,,,,,,,"$58,896","$73,924","$19,306","$24,672","$18,281","$6,188",,,
2008,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414",DR,DO,,,,,,"$534,730","$588,400","$581,811","$607,822","$681,498","$793,613","$986,182","$1,132,327","$1,272,855","$1,304,691","$1,532,152","$1,516,554","$1,868,480"
2008,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414",DR,PT,"$480,538","$518,705","$587,215","$715,698","$737,126","$226,722","$6,065","$6,000","$6,125","$6,075","$12,000","$5,900",,,"$169,756","$161,789","$189,950","$182,101"
2008,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414",MB,DO,"$3,739,412","$3,864,647","$3,902,871","$4,116,328","$4,470,352","$4,364,358","$4,317,939","$4,349,289","$4,575,178","$4,897,112","$5,590,830","$6,180,413","$6,806,895","$7,044,659","$7,340,952","$7,532,723","$8,154,509","$9,725,866"
2008,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516",DR,DO,,,,"$382,999","$494,439","$537,878","$510,232","$478,184","$495,408","$605,194","$676,895","$651,131","$817,503","$848,637","$860,359","$965,400","$948,541","$1,123,121"
2008,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516",DR,PT,"$299,282","$280,394","$338,342",,,,,,,,,,,,,,,
2008,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516",MB,DO,"$3,598,325","$3,936,374","$3,969,082","$4,246,628","$4,426,568","$4,480,118","$4,370,911","$4,486,232","$4,735,631","$5,284,218","$5,350,201","$5,752,443","$6,164,390","$6,126,412","$6,544,617","$7,497,608","$7,638,151","$8,620,705"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938",DR,DO,,,,,,"$13,483","$37,880","$251,996","$301,039","$336,467","$290,220","$353,410","$462,444","$628,230","$732,494","$1,122,153","$923,170","$890,656"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938",DR,PT,,,,,,,,"$348,408","$424,224","$439,445","$563,573","$316,828","$326,068","$333,768","$345,068","$358,085","$376,868","$405,774"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938",MB,DO,"$6,943,725","$7,236,088","$7,319,630","$8,130,459","$8,492,024","$9,183,350","$9,654,695","$9,780,225","$10,531,428","$11,435,268","$12,532,193","$13,302,154","$15,075,462","$15,823,307","$16,821,160","$18,715,919","$19,850,231","$21,401,834"
2008,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938",MB,PT,,,,,"$348,498",,"$348,498",,,,,,,,,,,
2008,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454",DR,DO,,"$38,933",,$0,,,,,,,,"$121,880","$237,155","$386,438","$480,190","$512,560","$547,996","$557,263"
2008,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454",DR,PT,"$123,443","$125,962","$178,238","$194,589","$198,140","$187,379","$196,610","$146,548","$185,347","$223,125","$279,415","$254,639","$224,136","$225,827","$200,111","$124,417","$130,269","$192,131"
2008,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454",MB,DO,"$895,398","$1,711,024","$1,851,664","$1,912,658","$1,883,845","$1,975,261","$1,900,194","$2,112,377","$2,019,354","$2,319,155","$2,701,555","$2,576,655","$3,295,344","$3,266,177","$3,456,267","$3,793,720","$4,081,417","$4,347,358"
2008,5065,Pekin Municipal Bus Service,Pekin,IL,"Peoria, IL",127,123,"247,172",MB,DO,"$221,522","$241,157","$252,256","$246,701","$268,703","$213,329","$184,242","$240,554","$277,606","$285,191","$318,969",,,,,,,
2008,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,"$15,892,723","$17,667,479","$19,506,437","$12,490,199","$12,826,417","$13,445,129","$13,353,258","$27,968,893","$27,910,289","$27,962,509","$33,428,232","$37,485,928","$43,540,277","$50,403,841","$55,061,373","$29,989,773",,
2008,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",HR,DO,"$225,306,091","$298,652,119","$282,691,399","$299,381,058","$282,554,220","$287,805,243","$310,458,376","$310,803,018","$306,795,782","$315,479,913","$339,360,065","$359,022,210","$356,229,862","$399,863,818","$435,479,979","$483,175,170","$536,049,010","$439,880,792"
2008,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,"$355,467,219","$485,442,820","$472,839,605","$516,664,620","$503,015,002","$469,428,155","$481,331,005","$475,817,271","$465,084,809","$492,142,560","$523,013,651","$559,683,667","$615,075,607","$669,763,133","$724,053,687","$828,100,714","$872,189,939","$752,000,163"
1991,5074,Highland Park Transit,Highland Park,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",MB,DO,"$508,119",,,,,,,,,,,,,,,,,
2008,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600",DR,DO,,,,,,,,,,,,,,,,,"$634,930","$703,967"
2008,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600",DR,PT,"$64,455","$93,904","$96,162","$110,119","$97,013","$115,167","$121,574","$169,889","$181,329","$223,399","$255,653","$258,266","$249,087","$269,483","$284,935","$259,657",,
2008,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600",MB,DO,"$2,098,252","$2,194,751","$2,214,056","$2,322,895","$2,422,281","$2,373,361","$2,433,734","$2,478,372","$2,781,010","$2,915,331","$2,969,382","$2,856,304","$2,903,702","$2,781,882","$2,937,683","$3,262,322","$3,440,702","$3,094,309"
2008,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698",DR,PT,"$146,851","$189,880","$217,033","$222,570","$233,985","$216,590","$226,842","$192,745","$241,852","$206,760","$551,318","$406,821","$320,631","$386,757","$374,444","$423,533","$414,309","$418,336"
2008,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698",MB,PT,"$619,164","$764,372","$841,788","$794,863","$803,329","$852,419","$789,305","$681,343","$756,343","$851,405","$984,654","$1,047,283","$1,073,760","$919,573","$913,600","$1,095,809","$1,104,359","$1,164,180"
2008,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221",DR,PT,"$34,847","$68,894","$102,538","$128,505","$157,413","$173,514","$198,487","$212,354","$228,620","$250,499","$257,203","$304,576","$290,345","$226,875","$535,916","$491,171","$702,100","$714,120"
2008,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221",MB,DO,"$1,318,424","$1,397,994","$1,541,012","$1,638,329","$1,648,565","$1,707,808","$1,780,573","$1,861,708","$2,047,091","$2,116,818","$2,219,677","$2,251,820","$2,432,306","$2,578,239","$2,695,964","$2,956,142","$3,119,589","$3,310,877"
2008,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271",DR,PT,"$179,309","$191,122","$206,809","$221,053","$223,992","$226,551","$233,514","$277,227","$293,090","$298,089","$391,741","$395,007","$441,034","$482,264","$542,694","$605,788","$621,976","$667,254"
2008,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271",MB,PT,"$1,200,551","$1,204,255","$1,321,449","$1,431,146","$1,443,312","$1,487,200","$1,602,594","$1,759,495","$1,903,953","$2,311,111","$2,606,940","$2,684,126","$2,877,072","$3,063,304","$3,431,596","$3,514,097","$3,837,139","$4,511,600"
2008,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071",DR,DO,"$25,955","$54,636","$141,339","$64,145",,,,,,,,,,,,,,
2008,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071",MB,DO,"$658,208","$670,107","$511,308","$725,140",,,,,,,,,,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",DR,PT,,,,"$67,964","$93,905","$125,361","$144,159","$164,048","$166,105","$150,999","$243,231","$295,557",,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",MB,PT,"$1,471,827","$1,662,806","$1,929,547","$1,920,983","$2,086,362","$2,106,634","$2,721,118","$2,393,043","$4,133,353","$3,091,967","$3,123,325","$4,426,201",,,,,,
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586",DR,DO,"$57,616",,,,,,,,,,,,,,,,,
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586",DR,PT,"$1,097,989","$1,145,971","$402,287","$570,186","$625,479","$569,568","$523,734","$929,328","$950,605","$1,032,499","$1,087,457","$1,205,527","$1,187,237","$1,173,620","$820,954","$630,619","$702,135","$659,335"
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586",MB,PT,"$420,132","$741,268","$682,065","$875,472","$915,109","$929,372","$1,165,736","$976,034","$1,270,964","$1,852,287","$3,234,648","$3,431,113","$3,525,251","$3,377,997","$3,516,548","$3,611,474","$3,158,491","$3,260,456"
2008,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586",VP,PT,"$51,924","$73,573",,,,,,,,,,,,,,,,
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",DR,DO,,,,,"$41,782","$61,122","$101,642","$229,562","$303,205","$193,421","$276,983","$301,570","$380,811","$396,405","$436,493","$460,093","$465,864","$560,487"
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",DR,PT,"$95,038","$107,502","$140,773","$135,058","$102,206",,,,,,,,"$214,030","$206,985","$233,575","$250,495","$270,751","$318,486"
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",MB,DO,"$1,234,093","$1,331,762","$1,437,966","$1,530,719","$1,577,786","$1,851,000","$2,148,280","$2,282,218","$2,324,213","$2,706,451","$2,835,696","$3,049,176","$3,427,295","$3,567,646","$3,928,436","$4,140,869","$4,094,965","$5,527,578"
2008,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",MB,PT,,,,,,,,,,,,,"$4,174,768","$3,934,568","$3,651,780","$3,537,687","$3,980,170","$2,986,027"
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215",DR,DO,"$119,162","$130,569",,,,,,,,,,,,,,,,
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215",MB,DO,"$2,341,961","$2,233,325","$2,066,503","$1,588,898","$1,572,240","$1,743,752","$1,746,130","$1,724,997","$1,754,869","$1,816,740","$1,937,769","$1,946,056","$2,034,169","$1,987,322",,,,
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215",MB,PT,,,,,,,,,,,$0,,,,,,,
2008,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393",DR,PT,"$67,673","$72,657","$97,398","$99,055","$173,854","$202,800","$263,533","$402,484","$556,494","$615,037","$669,752","$674,595","$789,685","$858,146","$917,343","$1,159,713","$1,272,812","$1,391,521"
2008,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393",MB,DO,"$1,350,555","$1,440,838","$1,402,593","$1,478,332","$1,517,338","$1,550,384","$1,744,820","$1,914,220","$2,054,197","$2,286,217","$2,702,346","$2,661,187","$2,791,178","$2,682,199","$2,903,021","$3,172,078","$3,179,818","$3,468,569"
2008,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,"$21,806","$30,981","$41,553","$45,631","$46,648","$60,957","$78,488","$98,224","$95,459","$103,959","$107,880","$107,299","$122,362","$119,675","$136,298","$135,834","$151,109","$162,399"
2008,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,PT,"$858,386","$894,599","$1,226,598","$1,148,119","$1,235,751","$1,311,749","$1,306,602","$1,531,047","$1,797,003","$1,860,891","$1,941,997","$2,032,304","$1,968,129","$1,972,605","$2,068,818","$1,958,026","$1,967,538","$2,418,591"
2008,5103,North Township of Lake County Dial-A-Ride,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,"$47,134","$69,965","$74,134","$96,164","$109,852","$126,558","$132,074","$137,704","$140,654","$153,782","$154,094",,"$226,836","$277,664","$238,732","$231,780","$252,851","$269,559"
2008,5104,Northern Indiana Commuter Transportation District,Chesterton,IN,"Chicago, IL-IN",3,"2,123","8,307,904",CR,DO,"$17,978,612","$19,186,447","$22,243,478","$20,861,988","$21,030,823","$20,332,047","$21,736,317","$22,934,788","$23,990,979","$28,546,846","$29,688,910","$28,061,683","$29,214,300","$30,756,390","$31,343,073","$33,276,463","$36,361,248","$38,521,993"
1997,5105,Portage Township Transportation,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"$57,246","$59,160","$83,067","$94,011","$120,073","$113,499",,,,,,,,,,,,
2008,5107,Henderson Area Rapid Transit,Henderson,KY,"Evansville, IN-KY",142,106,"211,989",MB,DO,"$250,339",,,,,,,,,,,,,,,,,
2008,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034",DR,PT,,"$3,228","$14,611","$17,427","$20,768","$23,261","$18,861","$15,138","$16,506","$16,871","$15,480","$28,005","$45,762","$29,036","$33,291","$40,539","$41,580","$49,661"
2008,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034",MB,DO,"$1,210,930","$1,257,564","$1,304,083","$1,378,470","$1,387,252","$1,524,846","$1,482,453","$1,575,806","$1,627,824","$1,747,698","$1,881,925","$1,957,424","$2,004,337","$2,102,459","$2,195,762","$2,369,333","$2,506,372","$2,669,758"
2008,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462",DR,PT,"$12,428","$16,164","$14,217","$14,638","$16,479","$15,777","$17,993","$22,592","$4,989","$3,400","$3,364","$11,954","$12,292","$17,155","$19,626","$24,352","$21,105","$19,055"
2008,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462",MB,DO,"$926,836","$959,621","$925,540","$962,539","$998,454","$1,007,412","$1,150,416","$1,153,914","$1,219,861","$1,136,022","$1,257,874","$1,222,973","$1,349,559","$1,419,678","$1,634,394","$1,687,893","$1,844,748","$1,833,061"
2008,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456",DR,PT,"$150,394","$201,487","$243,617","$294,920","$268,849","$312,253","$329,076","$330,121","$336,566","$386,251","$407,708","$426,097","$423,748","$452,693","$527,695","$575,183","$555,344","$622,787"
2008,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456",MB,DO,"$1,362,840","$1,817,468","$1,601,814","$1,661,674","$1,680,241","$1,673,140","$1,882,453","$1,955,392","$2,137,954","$2,509,981","$2,948,588","$3,134,134","$3,538,159","$3,606,482","$4,128,736","$4,231,835","$4,610,453","$5,135,429"
1999,5112,Milwaukee County Paratransit System,Milwaukee,WI,"Milwaukee, WI",27,512,"1,226,293",DR,PT,"$6,127,573","$6,871,181","$7,464,095","$7,924,518","$8,651,906","$8,856,192","$11,280,897","$14,203,575","$16,087,743",,,,,,,,,
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,"$154,572","$166,733","$142,634","$129,894","$151,700","$148,065","$152,642","$154,434","$215,044","$248,632","$265,008","$388,017","$251,806","$268,946","$315,320","$329,232","$347,923"
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,"$12,366,231","$13,963,534","$12,414,634","$10,414,857","$11,181,519","$13,076,160","$17,285,339","$19,105,826","$11,471,651","$12,648,847","$14,134,647","$23,257,705","$24,748,046","$26,936,965","$29,894,060","$63,144,931","$17,086,805","$18,891,051"
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,"$44,964,591","$63,194,498","$61,764,531","$64,753,652","$69,658,331","$71,603,143","$73,410,913","$75,763,239","$77,401,496","$85,503,040","$88,878,459","$90,267,735","$95,686,223","$100,191,163","$109,520,353","$114,855,502","$121,966,472","$128,771,752"
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",MB,PT,"$15,885,804","$13,547,175","$15,484,350","$10,348,090","$9,029,631","$8,551,745","$13,963,031","$13,230,107","$12,694,130","$12,488,899","$12,832,614","$13,348,653","$13,670,061","$14,614,847","$14,790,536","$15,532,221","$16,605,658","$17,389,874"
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",VP,DO,,"$563,451","$1,287,249","$1,967,634","$3,199,276","$2,890,275","$3,793,988","$3,907,319","$3,919,850","$3,783,344","$3,943,412","$4,369,218","$4,865,398","$5,207,231","$5,229,662","$5,273,976","$6,194,590","$6,629,230"
2008,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",VP,PT,,,"$1,063,842",,,,,,,,,,,,,,,
1993,5115,Goshen Transit System,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787",DR,PT,"$138,237","$110,742","$88,839",,,,,,,,,,,,,,,
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647",DR,DO,"$1,715,968","$2,744,298","$2,906,338","$3,024,042","$3,274,881","$3,516,769","$3,557,484","$3,872,314","$4,553,801","$4,782,589","$5,331,140","$5,851,362","$6,137,806","$6,706,179","$6,964,442","$7,037,368","$7,180,926","$8,244,785"
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647",DR,PT,"$62,743","$71,538","$92,130","$205,532","$222,203","$173,973","$198,556","$262,139","$267,140","$271,255","$268,725","$278,997","$256,318","$219,104","$224,147","$96,381","$564,565","$479,898"
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647",MB,DO,"$432,280","$696,285","$876,621","$1,035,758","$1,104,207","$1,314,866","$1,711,163","$2,119,449","$2,543,016","$2,687,464","$2,956,875","$3,294,826","$3,418,871","$3,500,123","$3,924,145","$4,031,530","$4,353,291","$4,083,046"
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647",MB,PT,"$74,240","$129,940",,,"$12,000",,,,,,,,,,,,,
2008,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647",VP,PT,,,"$11,618",$835,,,,,"$10,164","$6,100",,,,,,,,
2008,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",CR,DO,"$154,262,000","$156,051,699","$170,613,332","$179,423,945","$317,105,173","$334,597,227","$343,373,970","$356,110,169","$375,556,626","$393,575,254","$407,415,706","$423,543,335","$431,421,380","$439,438,126","$477,854,973","$472,067,189","$490,677,586","$538,006,078"
2008,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",CR,PT,"$6,822,984","$8,967,947","$4,850,543","$4,892,506","$4,790,994",,,,,,,,,,,,,
2008,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,"$3,432,026","$3,174,395","$1,889,365",,,,,,,,,,
2008,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,PT,,,,,,,"$1,012,421","$3,894,313","$3,749,595","$4,894,617","$3,925,392","$4,946,961","$5,844,653","$6,278,892","$6,719,770","$7,659,710","$8,059,679","$8,198,958"
2008,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",LR,DO,,,,,,,,,,,"$349,261","$838,528","$800,767",,,,,
2008,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,DO,"$138,541,771","$138,201,433","$107,343,442","$97,223,248","$117,133,966","$122,150,693","$130,305,981","$136,903,244","$149,490,591","$151,037,792","$169,617,268","$165,836,857","$171,505,395","$182,807,798","$180,945,215","$174,619,203","$161,937,983","$160,247,846"
1994,5121,Chicago & Northwestern Transportation Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",CR,DO,"$88,951,522","$95,565,113","$90,819,122","$92,251,634",,,,,,,,,,,,,,
1994,5122,Burlington Northern Railroad Company,Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",CR,DO,"$30,895,593","$34,233,959","$31,909,889","$33,131,586",,,,,,,,,,,,,,
1993,5124,Heart City Rider Program,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787",DR,PT,"$431,790","$550,563","$647,877",,,,,,,,,,,,,,,
1995,5126,Lake County Association for the Retarded,Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"$120,170","$121,678","$122,397","$123,829","$188,968",,,,,,,,,,,,,
1995,5126,Lake County Association for the Retarded,Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,PT,"$722,837","$715,994","$732,434","$740,784","$769,695",,,,,,,,,,,,,
1995,5127,Southlake Center for Mental Health,Merrillville,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"$180,524","$171,673","$168,975","$207,520","$210,506",,,,,,,,,,,,,
1994,5128,"Gary Neighborhood Services, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"$144,692","$101,296","$105,336",,,,,,,,,,,,,,,
1994,5129,Hammond Yellow Coach Lines,Hammond,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"$32,441",,"$71,156","$80,957",,,,,,,,,,,,,,
1994,5129,Hammond Yellow Coach Lines,Hammond,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",MB,DO,"$973,525",,"$965,643","$718,527",,,,,,,,,,,,,,
2008,5131,"Opportunity Enterprises, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,"$224,449","$211,168","$234,481","$237,061","$216,200",,,"$284,862","$338,179","$414,797","$468,658","$463,442","$478,511","$583,227","$595,763","$610,451","$684,877","$501,051"
2008,5131,"Opportunity Enterprises, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,,,,,,,$0,,,,,,
2008,5132,Twin Cities Area Transportation Authority,Benton Harbor,MI,"Benton Harbor-St. Joseph, MI",372,45,"61,745",DR,DO,"$337,450","$853,825","$836,237","$908,686","$810,293","$781,404","$800,540","$949,956","$992,744","$1,187,070","$1,076,820","$1,130,004","$1,211,898","$1,233,036","$1,277,095","$1,388,143","$1,446,804","$1,558,096"
2008,5132,Twin Cities Area Transportation Authority,Benton Harbor,MI,"Benton Harbor-St. Joseph, MI",372,45,"61,745",MB,DO,"$35,926","$97,604","$134,572","$98,104","$123,147","$116,430","$115,729","$142,778","$133,974","$158,085","$173,997","$179,538","$178,045","$165,311","$170,405","$177,667","$173,324","$183,216"
2008,5133,Chippewa Falls General Public Shared-Ride Taxi System,Chippewa Falls,WI,"Eau Claire, WI",279,57,"91,393",DR,PT,"$312,409","$308,920","$325,651","$330,530","$323,203","$229,896","$231,318","$239,134","$265,574","$297,316","$268,571","$341,829","$345,201","$348,318","$365,414","$375,003","$390,150","$422,158"
1997,5134,"Cook-Dupage Transportation Company, Inc.",Chicago,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,,,,"$8,836,117","$9,227,652","$9,875,249","$11,138,265",,,,,,,,,,,
1999,5135,City of Kankakee TaxiVan Program,Kankakee,IL,"Kankakee, IL",337,24,"59,695",DR,PT,"$45,300","$44,325","$42,499","$43,231","$38,538",,,,,,,,,,,,,
1997,5136,Northwestern IndianaRegional Planning Commission,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,,,,,,"$652,554","$713,458",,,,,,,,,,,
