Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508","$36,840","$69,505","$49,737","$601,956","$585,520","$47,048","$34,631","$39,399","$47,372","$56,958","$79,770","$150,388","$71,521","$59,961","$66,341","$71,113","$46,580"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",,"$28,543",,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",$0,"$19,900,218","$19,800,977","$16,745,720","$22,966,107","$23,896,818","$24,688,547","$25,367,196","$26,089,469","$22,587,876","$23,753,592","$23,204,714","$22,453,914","$22,982,839","$23,294,186","$24,492,326","$24,363,328"
2007,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,"$856,084","$884,256","$669,235","$933,550"
2007,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",,,"$4,179","$4,744","$4,634","$12,629","$12,319","$5,047","$10,699","$23,037","$16,378","$16,556","$23,265","$25,139","$20,039","$23,128","$43,259"
2007,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,$0,"$17,833","$23,713","$88,264","$116,035","$131,376","$316,535","$294,728","$300,411","$350,000","$400,000","$811,462","$1,388,127"
2007,3071,City of Alexandria - Alexandria Transit Company,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$53,831","$82,141","$98,452","$49,846","$79,966","$85,375","$401,243","$354,349","$397,729","$671,443"
2007,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",,,,,"$165,866","$146,764","$8,400","$7,663","$7,414","$11,880","$17,087","$21,087","$12,600",$20,"$2,880","$49,950","$58,278"
2007,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$2,200,347","$2,043,317","$2,772,055","$2,858,347","$2,895,909","$3,292,664","$2,943,878","$2,545,378","$2,034,782","$1,486,532","$1,551,562","$1,070,230","$1,291,225","$823,753","$1,427,340"
2007,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",,,,,,,"$1,158,914","$1,141,304","$986,036","$716,472","$1,078,048","$1,294,911","$1,903,877","$3,042,088","$2,661,095","$3,054,481","$3,361,505"
2007,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,059,069","$703,011"
2007,3078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,"$103,309","$96,181","$99,071","$52,837","$179,352","$163,443","$138,075","$166,921"
2007,3079,Fredericksburg Regional Transit,Fredericksburg,VA,"Fredericksburg, VA",264,65,"97,102",,,,,,,,,,,,,$0,$0,$0,"$74,353","$73,228"
2006,3080,Arlington Transit - Arlington County,Arlington,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,,,,,,$0,,$0,
2007,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Leesburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,3082,"Atlantic Paratrans of PA, Inc. ",Philadelphia,PA,"Philadelphia, PA--NJ",4,"1,164","4,222,211",,,,,,,,"$6,038,526","$10,503,092","$11,739,320","$12,023,719",,,,,,
2007,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,,,,,"$1,378,227","$1,462,128","$1,413,370","$989,858","$1,099,271","$915,724","$700,539","$505,419"
2003,3084,University of Pittsburgh,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,$0,$0,$0,"$35,625",$0,,,,
2007,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,"$101,754",$0,$0,"$132,709","$58,994"
2007,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",,,,,,,,,,,,,"$7,998",,"$23,898","$13,165",$0
2007,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",,,,,,,,,,,,,,$0,"$48,126","$24,000","$33,190"
2007,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",,,,,,,,,,,,,,,"$55,284","$430,375","$561,253"
2007,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",,,,,,,,,,,,,,,"$41,935",$0,$0
2007,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",,,,,,,,,,,,,,,$0,$0,$0
2007,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",,,,,,,,,,,,,,,"$29,509","$52,866","$30,564"
2007,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",,,,,,,,,,,,,,,,"$33,042","$78,320"
2007,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",,,,,,,,,,,,,,,$0,"$654,203","$9,110"
2007,4001,Chattanooga Area Regional Transportation Authority,Chattanooga,TN,"Chattanooga, TN-GA",90,290,"343,509","$178,161","$190,144","$148,800","$228,174","$305,361","$452,886","$552,215","$348,368","$350,364","$475,406","$384,236","$845,916","$1,137,896","$1,010,567","$1,081,950","$1,065,371","$1,101,258"
2007,4002,Knoxville Area Transit,Knoxville,TN,"Knoxville, TN",78,339,"419,830","$126,210","$105,179","$135,721","$125,174","$287,276","$250,411","$566,528","$203,820","$190,220","$357,317","$297,770","$2,733,290","$3,283,498","$4,261,008","$4,520,676","$1,888,228","$1,384,215"
2007,4003,Memphis Area Transit Authority,Memphis,TN,"Memphis, TN-MS-AR",39,400,"972,091","$1,329,682","$1,049,085","$687,515","$640,065","$951,708","$938,394","$2,177,864","$1,480,842","$1,281,941","$1,151,926","$1,706,571","$2,357,412","$1,938,815","$1,583,390","$1,253,218","$513,412","$2,283,145"
2007,4004,Metropolitan Transit Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935","$793,312","$700,518","$366,660","$425,825","$485,084","$611,410","$694,511","$608,168","$689,366","$867,707","$997,468","$862,088","$293,796","$56,107","$22,185",$0,"$704,744"
2007,4005,Asheville Transit System,Asheville,NC,"Asheville, NC",137,207,"221,570","$2,075","$9,150","$16,728","$43,474","$38,912","$6,774","$9,270","$12,045","$16,916","$11,750","$10,340","$25,946","$7,440","$10,132","$13,517","$32,530","$57,508"
2007,4006,Cape Fear Public Transportation Authority,Wilmington,NC,"Wilmington, NC",179,119,"161,149","$13,603","$11,563","$11,289","$10,579","$21,304","$9,588","$8,697","$4,671","$4,246","$8,543","$21,031","$34,702","$13,379",$0,$0,$0,"$155,826"
2007,4007,Capital Area Transit,Raleigh,NC,"Raleigh, NC",66,320,"541,527","$40,627","$44,100","$23,287","$29,446","$41,363","$21,172","$153,657","$209,214","$118,721","$109,273","$115,380","$66,723","$50,745","$172,050","$334,647","$189,149","$455,690"
2007,4008,Charlotte Area Transit System,Charlotte,NC,"Charlotte, NC-SC",47,435,"758,927","$748,060","$541,553","$358,743","$445,816","$691,764","$906,583","$1,162,618","$2,866,431","$978,430","$1,540,904","$2,943,646","$484,764","$487,838","$199,366","$199,366","$359,133","$471,720"
2007,4009,Fayetteville Area System of Transit,Fayetteville,NC,"Fayetteville, NC",114,167,"276,368","$8,942","$9,860","$9,031","$24,658","$20,697","$366,226","$358,736","$438,895","$507,396","$817,030","$825,917","$537,959","$605,995","$37,841","$31,559","$55,900","$54,896"
2007,4010,Gastonia Transit,Gastonia,NC,"Gastonia, NC",199,119,"141,407","$137,688","$150,523","$113,996","$3,018",,,,,,,,,,,,,
2007,4011,High Point Transit,High Point,NC,"High Point, NC",205,94,"132,844","$21,856","$27,710","$27,760","$41,758","$49,468","$42,078","$45,719","$63,059","$62,586","$48,247","$60,309","$51,048","$54,448","$57,556","$58,907","$71,735","$71,564"
2007,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,"Winston-Salem, NC",106,251,"299,290","$17,712","$23,567","$108,853","$95,630","$123,649","$106,144","$131,785","$193,632","$240,090","$235,302","$766,365","$473,630","$528,799","$573,668","$727,601","$616,038","$378,259"
1992,4013,Greensboro Agency Transportation Express,Greensboro,NC,"Greensboro, NC",127,92,"194,508","$263,867","$85,141",,,,,,,,,,,,,,,
2007,4014,Coast Transit Authority,Gulfport,MS,"Gulfport-Biloxi, MS",147,135,"205,754","$204,621","$237,999","$145,463",,"$512,020","$287,025","$291,653","$319,060","$301,044","$273,118","$289,780","$248,444","$235,691","$173,912","$157,333","$144,077","$229,795"
2007,4015,City of Jackson Transit System ,Jackson,MS,"Jackson, MS",108,161,"292,637","$65,002","$115,062","$79,371","$33,066","$17,209","$41,242","$69,890","$76,270","$75,059","$51,696","$85,380","$141,019","$52,055","$33,768",$0,"$30,000","$40,466"
2007,4016,Ashland Bus System,Ashland,KY,"Huntington, WV-KY-OH",171,107,"177,550","$2,530","$4,807",,,,,,,,,,,,,,,
2007,4017,Lexington Transit Authority,Lexington,KY,"Lexington-Fayette, KY",126,70,"250,994","$259,018","$244,318","$293,249","$511,986","$495,529","$270,658","$199,325","$173,610","$220,983","$208,119","$176,169","$331,536","$198,054","$213,477","$171,974","$239,455","$491,941"
2007,4018,Transit Authority of River City,Louisville,KY,"Louisville, KY-IN",44,391,"863,582","$761,785","$642,080","$554,730","$753,463","$1,114,732","$913,189","$632,300","$1,490,672","$962,920","$1,152,132","$1,122,689","$1,178,517","$1,357,953","$1,303,241","$1,355,633","$1,455,393","$1,672,705"
2007,4019,Transit Authority of Northern Kentucky,Fort Wright,KY,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$312,730","$329,408","$305,538","$279,594","$407,439","$444,519","$502,109","$676,769","$628,980","$627,001","$641,426","$420,388","$344,404","$341,749","$543,285","$616,203","$655,550"
2007,4020,Owensboro Transit System,Owensboro,KY,"Owensboro, KY",348,39,"67,665","$18,899","$15,312","$17,881","$31,605",,,,,,,,,,,,,
2007,4021,Albany Transit System,Albany,GA,"Albany, GA",271,66,"95,450","$18,756","$12,525","$2,718",$0,"$12,505","$11,257","$10,597","$30,631","$35,318","$36,745","$28,096","$37,743","$41,915","$28,294","$18,424","$21,615","$31,241"
2007,4022,Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840","$30,474,630","$25,888,343","$16,140,066","$18,639,105","$26,935,793","$31,734,114","$31,399,385","$26,264,635","$33,765,687","$31,763,584","$44,051,542","$29,353,037","$28,339,986","$21,541,077","$24,495,327","$32,485,631","$37,869,231"
2007,4023,Augusta Richmond County Transit Department,Augusta,GA,"Augusta-Richmond County, GA-SC",92,232,"335,630","$9,420","$15,128","$21,584","$26,671","$13,404","$8,304","$56,988","$51,869","$37,560","$22,650","$15,863","$26,482",$0,"$2,439","$16,374","$94,111","$77,870"
2007,4024,Metra Transit System,Columbus,GA,"Columbus, GA-AL",129,136,"242,324","$10,122","$9,045","$15,339","$13,939","$23,668","$12,224","$28,753","$17,986","$38,216","$44,518","$50,101","$159,777",$0,$0,$0,$0,$0
2007,4025,Chatham Area Transit Authority,Savannah,GA,"Savannah, GA",144,102,"208,886","$116,374","$101,014","$121,895","$211,531","$323,259","$264,725","$306,642","$270,473","$346,361","$313,353","$210,869","$129,665","$39,746","$99,189","$143,889","$145,026","$239,000"
2007,4026,Manatee County Area Transit,Bradenton,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$27,757","$89,390","$435,725","$491,893","$453,895","$359,764","$405,009","$429,315","$704,524","$1,016,585","$1,137,537","$1,559,303","$562,426","$442,757","$397,214","$310,081","$298,717"
2007,4027,Pinellas Suncoast Transit Authority,St. Petersburg,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$266,524","$209,275","$741,730","$578,289","$503,382","$264,860","$1,227,209","$1,370,355","$1,427,438","$2,172,681","$2,454,242","$1,337,492","$1,258,800","$1,283,817","$1,768,610","$2,345,645","$2,642,144"
2007,4028,Lee County Transit,Fort Myers,FL,"Cape Coral, FL",94,192,"329,757","$94,135","$102,454","$67,736","$137,617","$308,238","$289,712","$300,161","$287,013","$282,149","$229,966","$261,470","$169,373","$125,603","$602,304","$901,227","$1,255,605","$1,782,346"
2007,4029,Broward County Office of Transportation,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036","-$316,812","$453,588","$530,825","$1,054,460","$1,796,456","$930,758","$1,719,349","$1,005,436","$1,206,926","$1,492,014","$1,235,675","$2,183,012","$2,382,703","$1,839,653","$1,303,623","$1,539,360","$1,462,603"
2007,4030,Gainesville Regional Transit System,Gainesville,FL,"Gainesville, FL",180,77,"159,508","$66,972","$46,275","$778,076","$29,288","$575,918","$601,931","$752,280","$47,912","$63,889","$60,862","$85,881","$3,974,748","$3,306,450","$176,638","$257,504","$272,835","$335,739"
2007,4031,Lakeland Area Mass Transit District ,Lakeland,FL,"Lakeland, FL",151,121,"199,487","$382,860","$299,820","$279,447","$3,490","$611,644","$454,933","$324,815","$313,281","$508,768","$768,756","$791,365","$193,859","$244,280","$401,017","$1,710,248","$1,926,481","$614,422"
2007,4032,"County of Volusia, dba: VOTRAN",South Daytona,FL,"Daytona Beach-Port Orange, FL",124,114,"255,353","$283,352","$365,025","$401,065","$617,685","$600,503","$529,475","$233,376","$262,783","$367,463","$320,918","$293,752","$177,998","$169,890","$405,052","$231,087","$364,778","$368,862"
2007,4034,Miami-Dade Transit,Miami,FL,"Miami, FL",5,"1,116","4,919,036","$2,454,203","$1,501,760","$1,380,188","$3,783,873","$21,093,998","$15,247,234","$7,192,616","$2,880,331","$4,910,267","$8,731,942","$5,529,667","$3,678,120","$20,470,463","$4,012,354","$11,331,785","$9,282,895","$11,489,384"
2007,4035,Central Florida Regional Transportation Authority,Orlando,FL,"Orlando, FL",35,453,"1,157,431","$439,111","$995,169","$487,117","$1,306,970","$2,326,272","$1,743,016","$1,821,961","$1,520,884","$1,927,692","$2,581,885","$2,331,898","$1,794,863","$1,382,620","$1,978,472","$2,375,444","$3,518,091","$4,601,980"
2007,4036,City of Tallahassee,Tallahassee,FL,"Tallahassee, FL",148,114,"204,260","$35,800","$21,400","$44,100","$66,475","$66,694","$21,844","$88,302","$159,407","$130,106","$243,938","$235,502","$228,511","$241,280","$289,155","$145,921","$105,449","$235,000"
2007,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",West Palm Beach,FL,"Miami, FL",5,"1,116","4,919,036","$517,775","$481,706","$420,109","$293,471","$350,391","$356,112","$475,256","$386,531","$482,123","$567,050","$944,907","$1,401,716","$1,470,879","$1,131,392","$1,375,202","$1,185,610","$1,116,047"
2007,4038,Escambia County Area Transit,Pensacola,FL,"Pensacola, FL-AL",96,219,"323,783","$271,300","$166,831","$81,605","$166,366","$163,855","$116,273","$136,689","$162,804","$155,638","$154,207","$172,440","$129,987","$236,528","$261,814","$165,118","$235,380","$319,348"
2007,4040,Jacksonville Transportation Authority,Jacksonville,FL,"Jacksonville, FL",43,411,"882,295","$371,855","$742,467","$1,100,037","$580,279","$1,271,575","$883,610","$667,495","$418,243","$590,141","$706,052","$913,663","$922,540","$744,801","$804,120","$1,352,042","$2,393,437","$1,832,866"
2007,4041,Hillsborough Area Regional Transit Authority,Tampa,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$521,085","$731,248","$495,623","$754,117","$995,009","$822,170","$1,177,807","$1,111,065","$1,033,792","$1,347,542","$848,258","$408,002","$889,509","$990,997","$2,500,694","$3,184,777","$4,037,013"
2007,4042,Birmingham-Jefferson County Transit Authority,Birmingham,AL,"Birmingham, AL",55,392,"663,615","$430,013","$308,290","$225,781","$157,736","$241,606","$236,279",,"$515,521","$632,473","$1,291,819","$137,957","$1,263,517","$208,763","$115,401","$76,998","$225,372","$221,880"
2007,4043,The Wave Transit System,Mobile,AL,"Mobile, AL",98,211,"317,605","$187,027","$107,954","$115,631","$194,781","$86,038","$17,493","$18,677","$46,180","$20,027","$22,794","$18,643","$41,856","$31,013","$734,011","$36,995","$74,588","$53,212"
2007,4044,Montgomery Area Transit System,Montgomery,AL,"Montgomery, AL",154,99,"196,892",$12,$0,"$6,206","$2,452","$2,766","$5,364","$67,011","$155,937","$189,160","$362,527","$112,599","$55,352","$67,948","$44,215","$304,481","$312,595","$227,651"
2007,4045,Tuscaloosa County Parking and Transit Authority,Tuscaloosa,AL,"Tuscaloosa, AL",228,76,"116,888",$208,"$2,608","$2,047","$3,035","$3,735","$30,435",$0,$0,,$0,"$221,864",,$0,$0,$0,$0,"$24,165"
2007,4046,Sarasota County Area Transit,Sarasota,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$44,283","$68,230","$79,361","$140,042","$104,379","$55,060","$196,668","$400,911","$509,924","$402,410","$285,936","$79,864","$39,600","$30,600","$28,201","$38,465","$32,923"
2007,4047,Athens Transit System,Athens,GA,"Athens-Clarke County, GA",247,80,"106,482","$41,662","$19,026","$1,570","$13,836","$11,595","$21,422","$26,080","$30,102","$71,782","$31,373","$36,784","$55,461",$0,$0,$0,$0,$0
2007,4049,Gadsden Transportation Services - City of Gadsden,Gadsden,AL,"Gadsden, AL",373,60,"61,709","$27,872",$0,"$27,872",,,,$0,,,,,,,,,,
1996,4050,Smyrna Transit System ,New Smyrna Beach,FL,"Daytona Beach, FL",116,128,"221,341",$0,$0,$0,$0,$0,$0,,,,,,,,,,,
2007,4051,Chapel Hill Transit,Chapel Hill,NC,"Durham, NC",109,157,"287,796","$77,597","$49,115","$82,251","$110,308","$150,231","$26,636",$806,"$1,057","$2,259","$22,716","$31,901","$49,830","$102,399","$121,764","$98,954","$113,158","$87,197"
2007,4053,Greenville Transit Authority,Greenville,SC,"Greenville, SC",103,227,"302,194","$304,172","$219,176","$174,100","$203,308","$136,257","$195,192",,$0,$0,$0,$0,"$134,471","$84,452","$67,033","$287,922","$105,305","$116,442"
2007,4054,Johnson City Transit System,Johnson City,TN,"Johnson City, TN",254,91,"102,456","$40,200","$43,086","$50,473","$78,199","$53,517","$42,051","$34,666","$36,761","$39,568","$40,622","$44,839","$51,271","$45,286","$56,350","$62,684","$72,357","$69,422"
2007,4056,Pee Dee Regional Transportation Authority,Florence,SC,"Florence, SC",349,63,"67,314","$204,834","$245,957",$0,$0,$0,$0,$0,"$82,210","$152,263","$190,226","$177,820","$21,039","$54,987","$28,795","$108,888","$364,582","$117,109"
2007,4057,Jackson Transit Authority,Jackson,TN,"Jackson, TN",358,39,"65,086","$25,111","$13,114","$23,978","$21,292","$20,652","$10,930","$24,836","$39,710","$34,439","$40,241","$23,335","$46,265","$53,275","$67,069","$53,116","$38,784","$54,209"
2007,4058,City of Rome Transit Department,Rome,GA,"Rome, GA",391,41,"58,287","$110,317","$104,746","$158,723","$107,356","$108,000","$116,813","$121,987","$110,543","$111,122","$103,345","$84,543","$49,174","$53,300","$37,475","$34,534","$61,438","$15,780"
2007,4060,Hub City Transit,Hattiesburg,MS,"Hattiesburg, MS",376,39,"61,465","$15,784",,,,,,,,,,,,,,,,
1996,4061,South Carolina Electric & Gas Company-Charleston,Columbia,SC,"Charleston, SC",73,251,"393,956","$2,143,584","$2,504,244","$2,587,016","$2,610,975","$2,857,635","$2,373,538",,,,,,,,,,,
1992,4062,Central Midlands Regional Planning Council,Columbia,SC,"Columbia, SC",80,199,"328,349",$0,$0,,,,,,,,,,,,,,,
2007,4063,Space Coast Area Transit,Cocoa,FL,"Palm Bay-Melbourne, FL",83,220,"393,289","$122,956","$66,837","$68,090","$2,088,680","$2,706,994","$5,096","$135,041","$750,399","$9,158","$14,783","$16,002","$193,600","$26,684","$37,454","$32,456","$54,898","$41,079"
2007,4064,East Alabama Regional Planning and Development Commission,Anniston,AL,"Anniston, AL",320,78,"75,840","$6,930","$1,920",,,,,,,,,,,,,,,
1995,4066,"Community Action Agency of North Central Alabama, Inc.",Montgomery,AL,"Decatur, AL",321,70,"63,541",$0,$0,$0,"$245,610","$264,719",,,,,,,,,,,,
1992,4067,Human Resource Development Corp. Southeast Alabama Transit System,Montgomery,AL,"Dothan, AL",341,93,"58,925","$21,926","$62,158",,,,,,,,,,,,,,,
2007,4068,Northwest Alabama Council of Local Governments,Muscle Shoals,AL,"Florence, AL",335,52,"71,299",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$375,"$431,549","$489,679","$507,693","$468,603","$470,896","$629,002"
2002,4069,South Carolina Electric & Gas Company-Columbia,Columbia,SC,"Columbia, SC",77,269,"420,537","$1,938,697","$2,251,189","$3,017,389","$4,105,401","$3,801,624","$3,847,272","$3,662,272","$4,318,389","$3,939,230","$4,930,572","$4,351,925",$0,,,,,
2007,4070,Puerto Rico Ports Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616","$3,770,344","$9,265,980","$9,068,520","$9,997,135","$689,921","$732,913","$3,881,036","$2,507,862","$2,288,991","$327,270","$27,167,547","$17,541,126","$25,061,670","$20,523,997","$21,550,196","$17,170,327","$13,582,792"
2007,4071,"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,"Huntsville, AL",141,157,"213,253",$0,$0,$0,$0,$0,$0,"$29,996","$29,996","$29,996",$0,$0,$0,$0,"$37,713","$76,377","$74,569","$103,126"
2007,4073, Lee-Russell Council of Governments,Opelika,AL,"Auburn, AL",381,40,"60,137",$0,"$1,896",,,,,,$0,,"$6,762","$230,628","$263,716","$17,028",$0,$0,$0,$0
2007,4074,Pasco County Public Transportation,Port Richey,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339",$45,$0,$0,"$429,745","$2,227","$1,741","$4,263","$4,915",$0,$0,$0,$0,$0,$0,$0,$0,$0
1994,4075,Comprehensive Paratransit Services ,Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",$0,"$13,308,624","$16,795,170","$15,789,913",,,,,,,,,,,,,
2007,4077,South Florida Regional Transportation Authority,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036",$0,"$93,159","$101,650","$99,231","$134,813","$198,820","$134,332","$244,593","$621,598","$1,005,862","$537,624","$337,925","$380,500","$381,168","$290,052","$249,847","$646,950"
2007,4078,Cobb County Department of Transportation Authority,Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840","$70,338","$72,178","$196,139","$361,151","$321,732","$86,909","$94,653","$25,324","$63,408","$121,044","$69,793","$131,735","-$80,869","$11,477","$281,242","$964,807","$829,036"
2007,4080,Kingsport Area Transit System,Kingsport,TN,"Kingsport, TN-VA",269,98,"95,766",$0,,$624,"$1,410","$1,444","$3,015","$3,429","$4,596","$2,775","$6,807","$5,251",$0,$0,"$61,250",,,
2007,4082,Douglas County Rideshare,Douglasville,GA,"Atlanta, GA",11,"1,963","3,499,840",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2005,4083,Aiken County Public Transit System,Aiken,SC,"Augusta-Richmond County, GA-SC",92,232,"335,630",$0,$0,$0,"$1,974",$0,,$337,,"$3,780",,,,,,,,
1999,4084,"Okaloosa County Coordinated Transportation, Inc.",Fort Walton Beach,FL,"Fort Walton Beach, FL",205,72,"112,522","$30,119","$32,456","$52,152","$57,310","$75,358","$103,759","$88,461","$18,309","$3,000",,,,,,,,
2007,4085,Bay County Council On Aging Bay Coordinated Transportation,Panama City,FL,"Panama City, FL",207,102,"132,419","$17,197","$15,969","$317,606","$304,804","$465,820","$485,486","$778,146","$1,221,432","$1,201,375","$56,220","$44,686","$59,384","$42,242","$6,005","$1,464","$9,912","$17,603"
2007,4086,Metropolitan Bus Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616","$14,773,850","$175,065","$187,022","$226,053","$1,662,260","$3,109,824","$4,094,841","$11,835,775","$11,844,150","$12,335,739","$13,215,226","$13,280,601","$20,324,764","$18,073,488","$18,513,630","$22,216,557","$22,175,935"
2007,4087,Durham Area Transit Authority,Durham,NC,"Durham, NC",109,157,"287,796","$4,883","$98,164","$103,732","$105,135","$115,212","$172,351","$198,399","$188,151","$196,983","$166,063","$277,084",$0,$0,$0,$0,$0,$0
2007,4088,Spartanburg County Transportation Services,Spartanburg,SC,"Spartanburg, SC",194,137,"145,058",$0,$0,$0,"$28,174","$220,118",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,4089,Phenix City Express,Opelika,AL,"Columbus, GA-AL",129,136,"242,324",,,$0,$0,,,,,,,,,,,,,
2007,4090,Piedmont Wagon Transit System,Hickory,NC,"Hickory, NC",162,211,"187,808","$2,200","$1,515","$3,267",$0,,,,,,,,,,,,,
1993,4091,Gaston County Central Transportatio ,Gastonia,NC,"Gastonia, NC",202,90,"113,637",$0,$0,$0,,,,,,,,,,,,,,
2007,4092,Clarksville Transit System,Clarksville,TN,"Clarksville, TN-KY",219,79,"121,775","$29,271","$28,543","$46,693","$52,397","$46,688","$51,061","$69,379","$69,827","$79,616","$58,539","$49,925","$48,524","$46,055","$57,578","$60,790","$58,445","$77,597"
2007,4093,Greensboro Transit Authority,Greensboro,NC,"Greensboro, NC",121,135,"267,884",,"$1,595,457","$1,494,900","$1,506,032","$1,985,589","$159,933","$2,036,242","$2,166,437","$106,188","$1,540,687","$1,586,546","$28,355","$62,082","$37,800","$164,029","$217,730","$366,091"
2007,4094,Puerto Rico Highway and Transportation Authority,San Juan,PR,"San Juan, PR",500,892,"2,216,616",,"$23,727",$0,"$113,623","$29,553",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,4097,"Council on Aging of St. Lucie, Inc.",Fort Pierce,FL,"Port St. Lucie, FL",117,169,"270,774",,,,"$9,334","$16,000","$20,210","$74,400","$74,400","$74,400","$76,142","$58,476","$14,486","$195,682","$200,601","$131,529","$11,498","$2,459"
1993,4098,"Red Top Transportation, Inc. ",Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",,"$1,314,372","$17,910,339",,,,,,,,,,,,,,
2004,4099,Autauga County Commission,Prattville,AL,"Montgomery, AL",154,99,"196,892",,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
2007,4100,Santee Wateree Regional Transportation Authority,Sumter,SC,"Sumter, SC",364,45,"64,320",,,"$16,967","$12,288","$27,113",,"$4,292","$33,740","$30,460",,$0,$0,$0,$0,$0,$0,$0
2007,4101,Spartanburg Transit System,Spartanburg,SC,"Spartanburg, SC",194,137,"145,058",,,,"$194,427","$168,311","$217,167","$38,798","$221,719","$161,456","$134,498","$96,100","$31,424","$44,200","$53,606","$45,158","$69,114","$78,802"
2007,4102,Waccamaw Regional Transportation Authority,Conway,SC,"Myrtle Beach, SC",217,101,"122,984",,,"$13,077","$34,978","$26,364","$48,610","$70,057","$78,644","$103,203","$81,973",$0,"$879,231","$879,299","$814,157","$582,181","$667,764","$377,579"
